,Building,Ecost_base (€),Ecost_SC (€),Ecost_EC (€),Ecost_EC_BESS (€),Savings_SC (€),Savings_SC (%),Savings_EC (€),Savings_EC (%),Savings_EC_BESS (€),Savings_EC_BESS (%),Income_PV_SC(€),Income_PV_EC(€),Income_PV_EC_B(€),incomeEC_total,incomeEC_b_total,PV_Power_W,PV_Investment_€
538,B3516,1195.6063404,760.0421448000001,713.1841299519382,330.04683453211817,435.56419559999983,0.36430401954398994,482.4222104480617,0.40349586159493217,865.5595058678817,0.7239502473517343,446.6861497,432.9516425415442,409.3209183481515,5275416.328113,2804327.871184995,7777.6,8555.36
539,B3119,2180.7867069999998,1285.4399742,1277.572964897001,554.9477841086,895.3467327999997,0.41056134922597903,903.2137421029988,0.41416876726358315,1625.8389228913998,0.7455286285782555,1466.8744815000002,1428.9354354724746,1350.9434016102275,5275416.328113,2804327.871184995,23296.0,25625.6
540,B3840,895.1212804,765.9811845000002,556.7565313195275,267.23564469977595,129.1400958999999,0.14427105994205774,338.3647490804725,0.3780099484723104,627.8856357002242,0.7014531432205956,0.01856690000000001,0.020227628536660738,0.019123594127112648,5275416.328113,2804327.871184995,128.0,140.8
541,B4203,1714.2914872,1004.7412026000001,994.5550287429604,441.7374933589881,709.5502845999998,0.4139029388513899,719.7364584570395,0.41984485359173374,1272.5539938410118,0.742320663284346,1125.5348930999999,1085.145104891963,1025.9173247801193,5275416.328113,2804327.871184995,16508.800000000003,18159.680000000004
542,B2117,2277.3935561,1332.3108915000003,1326.6847159008778,574.6813265170692,945.0826645999996,0.414984341230173,950.708840199122,0.4174547862632912,1702.7122295829306,0.7476583153676777,1630.8097768000002,1580.80887911143,1494.527514279412,5275416.328113,2804327.871184995,24880.0,27368.000000000004
543,B2596,1210.9036609000002,762.9747822000002,719.3506087206855,333.02515951351734,447.92887870000004,0.36991289494250795,491.5530521793147,0.40593902558191086,877.8785013864829,0.7249779893587922,494.78367430000003,477.9569058356163,451.8697711343199,5275416.328113,2804327.871184995,8100.8,8910.880000000001
544,B4021,1502.1655297,897.8934627,879.5771980866382,394.7783217407487,604.272067,0.4022672968142733,622.5883316133618,0.41446053667447685,1107.3872079592513,0.7371938618378558,855.0396374000001,823.7007585413417,778.7427458433968,5275416.328113,2804327.871184995,12696.0,13965.6
545,B1181,1981.4103897999998,1165.5005652,1156.3863716829544,507.3972198691405,815.9098245999999,0.41178234897736476,825.0240181170454,0.41638220045889734,1474.0131699308595,0.7439211874121866,1303.630341,1264.315473912571,1195.3084825495582,5275416.328113,2804327.871184995,20227.2,22249.92
546,B4256,1051.0152787,677.5203383999999,622.623566248205,293.1174669289604,373.49494030000005,0.3553658523042364,428.391712451795,0.40759798752085924,757.8978117710395,0.7211101752093297,385.76385530000005,366.35312645601556,346.35738365700655,5275416.328113,2804327.871184995,5617.6,6179.360000000001
547,B1769,8589.0361761,5117.9824467,5096.377832749488,2077.89791973668,3471.0537294000005,0.4041261042838094,3492.658343350512,0.406641475450906,6511.138256363321,0.7580755422222258,6396.723875400001,6217.781454798406,5878.411732603543,5275416.328113,2804327.871184995,98345.6,108180.16
548,B1945,2276.1258897,1326.7972962000001,1321.410544925361,572.8524867350529,949.3285934999997,0.41708088194766946,954.7153447746389,0.4194475134679274,1703.2734029649469,0.748321264070962,1594.6821306000002,1542.0280201780877,1457.8633346501533,5275416.328113,2804327.871184995,24177.6,26595.360000000004
549,B4004,1995.7408139000001,1169.0895339,1161.9087557579765,507.5882030905633,826.65128,0.4142077339113939,833.8320581420237,0.41780578536778085,1488.1526108094367,0.7456642668450248,1355.6355417,1310.0869666910407,1238.5817436192428,5275416.328113,2804327.871184995,20457.6,22503.36
550,B3363,775.9786849999999,616.7560923000001,472.9350325613608,234.64153892546278,159.22259269999984,0.20518938957711172,303.0436524386391,0.3905308976864992,541.3371460745371,0.6976185770805511,64.9565156,62.984686006025754,59.54694932328984,5275416.328113,2804327.871184995,1145.6,1260.16
551,B4367,4437.985615499999,2831.1213384000002,2311.085606457138,1001.7108546357849,1606.8642770999986,0.36207063661673533,2126.900009042861,0.47924896412789225,3436.274760864214,0.7742870433970687,142.8421992,154.04601196379255,145.63810109310182,5275416.328113,2804327.871184995,10166.4,11183.04
552,B3087,1681.3889904999999,993.9541275,981.4342589433904,435.2356669560029,687.4348629999998,0.40884938992943876,699.9547315566094,0.41629553631635335,1246.153323543997,0.7411451666359635,1029.5151071999999,988.3091367584076,934.3667137860617,5275416.328113,2804327.871184995,15515.2,17066.72
553,B2512,1465.8416951,879.7406724,857.8907333086984,387.89045664160784,586.1010226999999,0.39983923547761824,607.9509617913016,0.4147453055971553,1077.951238458392,0.7353803907077797,797.0829923000001,768.2253635224085,726.2952265278944,5275416.328113,2804327.871184995,12132.8,13346.08
554,B3679,962.4981928,661.0631724,576.4400488399125,275.2713808288167,301.4350204,0.3131798300037286,386.0581439600875,0.4011001234579019,687.2268119711832,0.7140032231873332,258.8191366,247.32796847488532,233.82868025407365,5275416.328113,2804327.871184995,4184.0,4602.400000000001
555,B2035,1531.6767654999999,913.1233455000001,895.3181194315183,401.9493215627556,618.5534199999997,0.40384070185858006,636.3586460684816,0.41546536475713197,1129.7274439372443,0.7375756226010627,876.5322361999999,843.4303897788581,797.3955236210807,5275416.328113,2804327.871184995,13164.8,14481.28
556,B2469,2035.9065894999999,1218.7359513000001,1201.8783386552714,525.3662641414674,817.1706381999998,0.40137923931013425,834.0282508447285,0.40965938965282206,1510.5403253585325,0.7419497206546728,1048.9470222999998,1016.1120986249049,960.6521756385392,5275416.328113,2804327.871184995,16344.0,17978.4
557,B3895,782.0697524000001,615.2970725999999,474.54770791917844,234.62797156985874,166.77267980000022,0.21324527548624855,307.52204448082165,0.3932156224391803,547.4417808301414,0.6999909907654183,78.4380543,73.47392160228226,69.46367702485492,5275416.328113,2804327.871184995,1057.6,1163.3600000000004
558,B1648,2878.6801177999996,1662.6500253000002,1660.676834317654,707.1564363033551,1216.0300924999995,0.4224262657670132,1218.0032834823455,0.4231117156612703,2171.5236814966447,0.7543469898128898,2342.0579925,2262.024320497679,2138.5618651466802,5275416.328113,2804327.871184995,34321.6,37753.76
559,B2136,2933.6330129999997,1703.9374740000003,1701.478016943805,723.0839296368636,1229.6955389999994,0.41917156425182334,1232.1549960561947,0.4200099298705959,2210.549083363136,0.7535192962335049,2351.3104314,2279.7088001815687,2155.281116798495,5275416.328113,2804327.871184995,35182.399999999994,38700.64
560,B2281,1442.6148110000001,948.1675788000001,878.5962010823056,394.8891161572355,494.44723220000003,0.3427437653002164,564.0186099176946,0.3909696515085166,1047.7256948427646,0.726268499986144,491.1070445,481.9373400716317,455.6329512145384,5275416.328113,2804327.871184995,10760.0,11836.000000000002
561,B1067,838.3317885999999,636.7743423000001,506.8970601571086,248.18785876944267,201.5574462999998,0.240426820312513,331.43472844289124,0.3953503051535022,590.1439298305572,0.7039503187826001,119.95309800000001,113.74894531877064,107.54046915192193,5275416.328113,2804327.871184995,1748.8,1923.68
562,B3920,733.2796345,599.5221237000001,447.5887506821582,224.52982324742467,133.75751079999998,0.18240996273025495,285.69088381784184,0.389607007172162,508.74981125257534,0.6938005466352214,39.1303319,37.89118904915721,35.82306838671067,5275416.328113,2804327.871184995,627.2,689.9200000000001
563,B1089,1654.3067098999998,988.7180553000001,971.0558378187341,432.5743851487557,665.5886545999997,0.40233691286921847,683.2508720812657,0.413013420058344,1221.732324751244,0.738516211921244,962.022723,934.3338710797534,883.3374459768924,5275416.328113,2804327.871184995,15096.0,16605.600000000002
564,B2797,1369.1460396999998,834.1348833,806.6320371167047,366.8061184851155,535.0111563999999,0.3907626658418621,562.5140025832951,0.4108502572205886,1002.3399212148843,0.7320913125049185,688.5261042,665.7320561700056,629.3960568105758,5275416.328113,2804327.871184995,10611.2,11672.32
565,B4475,5089.2079122,3004.6598955,2995.014066500496,1238.8617823379816,2084.5480166999996,0.40960166152828215,2094.1938456995035,0.4114970112891714,3850.3461298620177,0.7565708055730744,3763.3869979,3646.094702990127,3447.08897153345,5275416.328113,2804327.871184995,58137.600000000006,63951.360000000015
566,B2637,1784.4448232999998,1058.6306636999998,1046.5082809581663,461.2451108294084,725.8141596,0.4067450840299681,737.9365423418335,0.4135384477605515,1323.1997124705913,0.741518984052182,1103.7491836,1071.8660989719303,1013.3630938594761,5275416.328113,2804327.871184995,17136.0,18849.6
567,B3301,733.6364427,595.2028824,446.4258587472364,223.7602730799304,138.43356029999995,0.18869504327037429,287.21058395276356,0.39148898178468794,509.87616962006956,0.6949984214845896,53.0176167,49.58396854334503,46.87764993883896,5275416.328113,2804327.871184995,633.6,696.96
568,B4432,1430.0886903,860.6185065000001,838.596344125387,378.77757999764265,569.4701838,0.3982062005402882,591.4923461746131,0.41360535901485346,1051.3111103023575,0.7351370005463203,770.2094543000001,740.6170709698625,700.1938088377,5275416.328113,2804327.871184995,11568.0,12724.8
569,B2603,1821.3652906,1075.0735584000001,1062.3753586541404,471.0931246188785,746.2917321999998,0.40974302961167886,758.9899319458596,0.4167148324737377,1350.2721659811214,0.7413516513957012,1145.2112765000002,1109.4141963216773,1048.8617966688769,5275416.328113,2804327.871184995,17696.0,19465.6
570,B1908,1648.3196455999998,984.3569271000001,967.7228420518343,430.7256819014063,663.9627184999997,0.40281186981685985,680.5968035481656,0.4129034106733731,1217.5939636985936,0.7386880129402212,949.1224956,917.9052332222772,867.8054916561828,5275416.328113,2804327.871184995,14536.0,15989.600000000002
571,B1185,2106.3060821,1227.0271212,1221.7161581143353,531.6838693747566,879.2789608999999,0.4174507059407783,884.5899239856647,0.4199721643037384,1574.6222127252433,0.7475752105104,1505.1200102,1456.1110815257643,1376.635786870481,5275416.328113,2804327.871184995,22185.6,24404.16
572,B1535,3873.9422948,2238.6222891,2236.9073171748173,940.2696334111208,1635.3200057,0.4221332898776249,1637.0349776251828,0.4225759841138,2933.6726613888795,0.7572835210598655,3396.2571493000005,3279.4201819918057,3100.4277352142008,5275416.328113,2804327.871184995,49952.0,54947.2
573,B1347,1595.0922203999996,948.3943598999999,932.986786581923,416.1367849912929,646.6978604999997,0.40542976276182197,662.1054338180767,0.41508912484824306,1178.9554354087068,0.7391142783663388,942.6628138,908.5211695526922,858.9336150269045,5275416.328113,2804327.871184995,14156.8,15572.480000000003
574,B2502,1406.5691094999997,847.3570605000001,823.7539301250131,373.7132875940767,559.2120489999996,0.39757168362583023,582.8151793749867,0.41435232399079414,1032.855821905923,0.7343086201239536,739.4303625,710.8633531495755,672.0640642986132,5275416.328113,2804327.871184995,11203.2,12323.52
575,B1785,3665.7819105999997,2197.6049754,2183.886366668725,906.1712798985764,1468.1769351999997,0.4005085329693535,1481.895543931275,0.4042508747304949,2759.6106307014234,0.7528027302229068,2421.1759918999996,2359.1871290735303,2230.421477462937,5275416.328113,2804327.871184995,38670.4,42537.44
576,B2553,5157.0554505,3006.4997592000004,3003.6764808286125,1248.4836029619191,2150.5556912999996,0.4170123264995131,2153.3789696713875,0.41755978587792913,3908.571847538081,0.7579076635988328,4678.8475337,4549.537268251548,4301.221175113508,5275416.328113,2804327.871184995,70096.0,77105.6
577,B3252,2240.7800325,1306.6709634,1301.0373018716284,564.5205252845435,934.1090690999999,0.416867811901122,939.7427306283714,0.41938196386903565,1676.2595072154563,0.7480696377614907,1551.0363278,1501.6188371475441,1419.6597056936619,5275416.328113,2804327.871184995,22635.2,24898.72
578,B2983,1449.6156284999997,876.0422412,852.1779994099608,384.3913069126704,573.5733872999997,0.39567273974102285,597.437629090039,0.4121352014590529,1065.2243215873293,0.7348322552852012,751.5080720999999,723.811801584462,684.3057797323245,5275416.328113,2804327.871184995,11153.6,12268.96
579,B1421,3382.5442688,1956.4642278000001,1954.4601210277465,826.7144315275386,1426.0800409999997,0.4215998159000945,1428.0841477722533,0.42219230090930465,2555.829837272461,0.7555939062932572,2820.2182361,2724.322362117353,2575.627440959017,5275416.328113,2804327.871184995,42228.8,46451.68000000001
580,B4080,4233.4124676,2445.0806016,2443.3981044510992,1021.8411280170021,1788.331866,0.42243270167667796,1790.0143631489009,0.4228301345188066,3211.571339582998,0.7586247180406914,3845.9017927,3705.6954969162543,3503.4367233537478,5275416.328113,2804327.871184995,55598.4,61158.240000000005
581,B1731,7501.218046999999,4633.6955418,4556.077616765249,1851.977590400918,2867.5225051999996,0.3822742502928338,2945.14043023475,0.3926216264853966,5649.240456599082,0.7531097511368052,3532.0284715,3466.5260052844897,3277.321226064277,5275416.328113,2804327.871184995,64795.2,71274.72000000002
582,B4277,2725.6879168,1595.4460838999998,1591.3676548831334,678.5919811222986,1130.2418329000002,0.41466296487344073,1134.3202619168667,0.4161592583381946,2047.0959356777014,0.7510382692971775,1989.9829445,1936.7569653139014,1831.0477701522884,5275416.328113,2804327.871184995,30688.0,33756.8
583,B3423,889.2999562,650.7271548,539.8412808530309,259.87837318920464,238.5728014,0.26827033976188114,349.45867534696913,0.3929592854588843,629.4215830107953,0.7077719712259166,173.9891934,168.35792358204995,159.1688611856463,5275416.328113,2804327.871184995,2883.2,3171.52
584,B2420,1571.2755104999999,932.6081448,916.2077011670547,411.0214448668846,638.6673656999999,0.40646427786350964,655.0678093329452,0.41690194046523027,1160.2540656331153,0.7384154197527762,924.1701859,890.0759927272537,841.4951854762922,5275416.328113,2804327.871184995,13787.2,15165.920000000002
585,B4259,3962.0155075,2338.9447284,2332.42575063724,971.9024520522158,1623.0707791,0.4096578562167579,1629.5897568627597,0.4113032252847031,2990.113055447784,0.7546949399333678,2807.5059415,2727.7503400543187,2578.8683180902335,5275416.328113,2804327.871184995,43921.6,48313.76
586,B3916,745.2094390999999,598.968765,452.78178233304055,226.36084685754204,146.24067409999998,0.1962410383269124,292.4276567669594,0.3924100278709948,518.8485922424579,0.6962453305329557,62.0422729,57.70250878653349,54.55307606375418,5275416.328113,2804327.871184995,809.5999999999999,890.56
587,B2084,1948.6074638,1141.9442217,1134.8211743874322,496.07812210579647,806.6632420999999,0.4139690815547414,813.7862894125678,0.41762453676821837,1452.5293416942036,0.7454191614670359,1331.132071,1286.652308159892,1216.4261608506092,5275416.328113,2804327.871184995,19881.6,21869.76000000001
588,B3316,739.3991958999999,600.3900756,450.8026260358536,225.73806748170583,139.00912029999984,0.1880028015594436,288.59656986414626,0.39031225820155957,513.6611284182941,0.6947006857277733,46.6559747,44.97734225126303,42.52245568829211,5275416.328113,2804327.871184995,716.8000000000001,788.4800000000001
589,B1459,1829.9706369,1067.4813681,1059.6572249229687,467.5743202087334,762.4892688,0.4166674882235647,770.3134119770314,0.4209430449015044,1362.3963166912667,0.7444908072400486,1237.5405904,1192.1592872223098,1127.0906177848476,5275416.328113,2804327.871184995,17848.0,19632.800000000003
590,B3957,4433.478814499999,2943.536400000001,2321.738751980426,1007.3605655630781,1489.9424144999984,0.33606620823968725,2111.7400625195733,0.4763167144529892,3426.118248936921,0.772783268464386,87.53092019999998,94.19038449524561,89.04942467670608,5275416.328113,2804327.871184995,10001.6,11001.760000000002
591,B4174,1805.200961,1057.6101168,1048.186917205474,463.9124353075051,747.5908442,0.414131645368651,757.0140437945261,0.419351673386643,1341.2885256924949,0.7430134121740559,1188.9272067000002,1148.7278025826752,1086.0296460015772,5275416.328113,2804327.871184995,17457.6,19203.36
592,B1705,1697.7209598,1010.8797021,995.4504577133974,442.8265011318275,686.8412576999999,0.4045666360748195,702.2705020866025,0.41365484594672935,1254.8944586681723,0.7391641432146807,995.0059962,966.1069804822836,913.3763626630024,5275416.328113,2804327.871184995,15321.6,16853.760000000002
593,B2041,35390.149698299996,15814.2060432,9878.3308997202,4495.760474790006,19575.943655099996,0.5531466756141002,25511.818798579796,0.7208734355764899,30894.389223509992,0.8729657683531652,13216.1722258,13233.545362210933,12511.251623539758,5275416.328113,2804327.871184995,303843.2,334227.52
594,B2398,1324.8622479000003,817.8104214,784.2392804817649,358.456853955681,507.0518265000003,0.3827204128608186,540.6229674182354,0.4080597573635755,966.4053939443193,0.7294383966907803,608.5994354000001,588.4964007599035,556.3759633514067,5275416.328113,2804327.871184995,9912.0,10903.2
595,B3561,1398.9965123999998,848.2088295000001,821.7053741434868,373.9063826531274,550.7876828999997,0.3937019699606792,577.291138256513,0.412646588565229,1025.0901297468724,0.7327324411898031,710.5644425999999,684.6645113803211,647.2951688402247,5275416.328113,2804327.871184995,11008.0,12108.8
596,B3813,1108.1386251999998,719.1775260000001,662.5723925416838,310.469472698012,388.9610991999997,0.3510040083024802,445.5662326583159,0.40208528294724766,797.6691525019878,0.7198279478418347,381.8210927,370.0000641497472,349.80526960841155,5275416.328113,2804327.871184995,6520.0,7172.000000000001
597,B2459,1818.0072727,1067.7838779,1058.4884260420527,467.14723539661406,750.2233947999998,0.4126624827445333,759.5188466579473,0.41777547211346056,1350.860037303386,0.7430443527858754,1190.0303814,1149.7737611523062,1087.018515612424,5275416.328113,2804327.871184995,17662.4,19428.640000000003
598,B1647,3012.7374225999997,1745.7108588,1743.4922378693766,740.2519271592613,1267.0265637999996,0.42055658561394066,1269.2451847306231,0.42129299925356967,2272.4854954407383,0.7542925840113799,2435.1564708,2354.7314320097603,2226.2089746454926,5275416.328113,2804327.871184995,36428.8,40071.68000000001
599,B1588,1762.1911675999997,1042.0721685,1028.9297517219322,456.58220641222835,720.1189990999997,0.40864976078660026,733.2614158780675,0.41610775797765814,1305.6089611877715,0.7409008654639517,1092.1833594,1057.2051310971299,999.5023291810969,5275416.328113,2804327.871184995,16872.0,18559.2
600,B3656,818.5476128999999,616.0358511,494.0387342140058,242.30325779325625,202.51176179999993,0.24740376565576808,324.5088786859941,0.3964447193686198,576.2443551067436,0.7039839173987574,139.5255071,132.4581186294699,125.22848612332149,5275416.328113,2804327.871184995,1968.0,2164.8
601,B1092,1858.4204711999998,1095.7063419,1085.2117630843227,477.85643632448034,762.7141292999997,0.41040988361880665,773.2087081156772,0.416056925813139,1380.5640348755196,0.7428695799848116,1190.0890394,1150.5067965796177,1087.7115415876287,5275416.328113,2804327.871184995,18292.8,20122.08
602,B4462,1437.4029418,868.4759421000001,845.8144664197639,382.0338610855607,568.9269996999999,0.3958020281964612,591.5884753802361,0.41156759748899246,1055.3690807144394,0.7342193688520245,758.2069243000001,734.868448094029,694.7589487665836,5275416.328113,2804327.871184995,11678.4,12846.24
603,B2361,1108.5201281999998,704.6304606000001,657.2278102241022,307.00298598203653,403.8896675999997,0.36435032375625903,451.2923179758976,0.4071124253816663,801.5171422179633,0.7230515006700475,428.76329200000004,411.339804535834,388.88866561951124,5275416.328113,2804327.871184995,6515.2,7166.72
604,B3083,2303.5766927,1360.4016311999999,1351.0441295629246,585.4030702291828,943.1750615000001,0.4094394011230048,952.5325631370754,0.4135015630934437,1718.173622470817,0.7458721161382139,1505.2645289000002,1465.0098549961829,1385.0488606902309,5275416.328113,2804327.871184995,24694.4,27163.840000000004
605,B2443,3268.0132689999996,1914.8554332,1910.9137179589063,804.1089028686454,1353.1578357999995,0.4140613040454579,1357.0995510410933,0.415267454362681,2463.9043661313544,0.7539456432149985,2412.7923634,2345.092361912042,2217.096009970595,5275416.328113,2804327.871184995,36670.4,40337.44
606,B4326,2321.6124449,1352.7320166,1348.2651355517705,582.6335862610571,968.8804283,0.4173308212696685,973.3473093482294,0.4192548637850513,1738.9788586389427,0.7490392560821437,1714.5199434,1661.0042515021594,1570.345781838232,5275416.328113,2804327.871184995,25569.6,28126.56
607,B1767,2387.6154715999996,1386.5620644,1383.4263820907195,594.2486616837529,1001.0534071999996,0.4192691072357515,1004.1890895092802,0.42058241850658995,1793.366809916247,0.7511120744725565,1861.9929068999998,1802.830268986956,1704.4308620604818,5275416.328113,2804327.871184995,28284.8,31113.28
608,B1664,1930.4555194,1138.1426433000001,1127.2382229762393,496.6981886970341,792.3128760999998,0.4104279368976378,803.2172964237607,0.4160765624236743,1433.7573307029659,0.7427041526181284,1243.8653680000002,1205.2507985855218,1139.4675876983895,5275416.328113,2804327.871184995,19422.4,21364.640000000003
609,B2082,1778.1405258,1050.3183015000002,1039.0158592038185,459.1945163229233,727.8222242999998,0.4093164818751019,739.1246665961814,0.4156728086851534,1318.9460094770766,0.7417557782075025,1132.9645674,1097.3561093138317,1037.4618462758035,5275416.328113,2804327.871184995,17036.8,18740.48
610,B3384,807.1796149999999,614.9009060999999,486.81051252311994,240.32071097472652,192.27870889999997,0.23821056097904553,320.36910247687996,0.39689939701571875,566.8589040252734,0.7022710850115726,127.4289061,120.26639096471112,113.70218924939111,5275416.328113,2804327.871184995,1785.6,1964.16
611,B2534,3745.3886061000003,2223.2782053,2212.7357302402615,927.83200061875,1522.1104008000002,0.406395853909788,1532.6528758597387,0.40921064195142626,2817.5566054812502,0.7522735026459956,2593.1710781,2523.888519804722,2386.1333812486823,5275416.328113,2804327.871184995,43924.8,48317.28
612,B1596,2690.3406349,1556.5988916,1554.1179750918766,665.0028199167193,1133.7417433000003,0.42141196865286223,1136.2226598081236,0.4223341256748913,2025.3378149832809,0.7528183564229451,2108.9789106,2037.6476220976306,1926.431762796459,5275416.328113,2804327.871184995,31364.8,34501.28
613,B1994,1813.7554930000001,1064.6784539999999,1055.494451723949,465.30284573296444,749.0770390000002,0.41299780587349555,758.2610412760512,0.418061334177887,1348.4526472670357,0.7434588909427141,1190.2924717,1149.3769884387023,1086.6433989583918,5275416.328113,2804327.871184995,17595.2,19354.72
614,B3657,832.726069,634.5327195,503.73449236259495,247.04688021704436,198.19334950000007,0.23800545807099027,328.9915766374051,0.39507779194721604,585.6791887829556,0.7033275534249614,114.90174280000001,108.98853718409582,103.03988655115229,5275416.328113,2804327.871184995,1729.6,1902.5600000000004
615,B1076,1941.2188113000002,1127.108871,1122.1543434908206,490.45236797414003,814.1099403000003,0.4193808217605336,819.0644678091796,0.42193309844378984,1450.76644332586,0.7473482303390143,1434.6193888,1378.2782788595457,1303.0511387607557,5275416.328113,2804327.871184995,21059.2,23165.120000000003
616,B2888,1375.3477588000003,832.7375892000001,808.5016725648425,366.83032133868176,542.6101696000002,0.3945257962054855,566.8460862351578,0.4121474606027894,1008.5174374613185,0.7332817689260326,726.268278,700.1563679965504,661.9414719235174,5275416.328113,2804327.871184995,10707.2,11777.920000000002
617,B2979,2867.1636344999997,1660.3625439,1657.856883875832,706.8812717450012,1206.8010905999997,0.42090415631630035,1209.3067506241678,0.42177807226376074,2160.2823627549988,0.7534562508957487,2255.4388531,2183.0454584334307,2063.893710152608,5275416.328113,2804327.871184995,33292.8,36622.08000000001
618,B3189,834.8559954999998,626.5467594,504.35358962638645,247.42365887208936,208.3092360999998,0.24951517054775685,330.5024058736134,0.39587953809408016,587.4323366279104,0.7036331292992559,140.0300868,134.9770634822831,127.60994566547559,5275416.328113,2804327.871184995,2220.8,2442.880000000001
619,B2266,1976.5738499,1224.6484401000002,1189.7361092076887,517.5667631082061,751.9254097999997,0.38041857623384095,786.8377406923112,0.3980816303585719,1459.0070867917939,0.7381495444076673,925.3091557,904.0478381460957,854.70444035817,5275416.328113,2804327.871184995,17856.0,19641.6
620,B3994,1989.3834858999999,1165.0589307,1158.384107462715,505.11609839006417,824.3245551999998,0.4143618166344003,830.9993784372848,0.4177170386338758,1484.2673875099358,0.7460941533042088,1361.8288527,1315.308893239208,1243.5186547202034,5275416.328113,2804327.871184995,20358.4,22394.24
621,B1918,3333.5010291999997,1923.7560696,1921.7094096096191,816.1640646969043,1409.7449595999997,0.4229022121941032,1411.7916195903806,0.42351617930329355,2517.3369645030953,0.7551630980318689,2764.8638512999996,2678.1560848109907,2531.9809429048087,5275416.328113,2804327.871184995,40766.4,44843.04000000001
622,B2310,8158.398913999999,4901.9170671,4868.076530453809,1984.61725548455,3256.4818468999993,0.3991569769053339,3290.3223835461904,0.4033049153676369,6173.78165851545,0.7567393705057862,5184.5296062,5049.4078705494985,4773.8085818426725,5275416.328113,2804327.871184995,81976.0,90173.6
623,B1053,953.6126555,653.6637765,569.5641990363166,272.7388083675522,299.9488789999999,0.31453953266038626,384.04845646368335,0.40273003325686607,680.8738471324477,0.7139941392403719,270.2922277,257.15773151513247,243.12192975223812,5275416.328113,2804327.871184995,4083.2,4491.52
624,B3705,1437.3643166000002,876.8106954000001,849.4546284259002,384.09723336577014,560.5536212000001,0.3899871554665809,587.9096881741,0.4090192593376503,1053.26708323423,0.7327767018216166,709.3930026999999,687.4616293469418,649.9396186640072,5275416.328113,2804327.871184995,11513.6,12664.96
625,B4260,4860.6440827,2954.5070121000003,2916.865832701759,1194.5171645448786,1906.1370705999993,0.3921573022357923,1943.7782499982409,0.3999013745763725,3666.126918155121,0.7542471441600912,2157.8679760000005,2072.0247361242564,1958.9325561897704,5275416.328113,2804327.871184995,32731.2,36004.32
626,B1614,2262.6121353000003,1308.0511026000004,1304.1263886037495,566.8354362957363,954.5610326999999,0.4218845191393948,958.4857466962508,0.42361911338779457,1695.7766990042642,0.7494774170737049,1705.1483886,1649.3963588935399,1559.3714540016283,5275416.328113,2804327.871184995,24641.6,27105.76
627,B4145,1413.5506144,854.5505499000001,830.6955791893606,376.61403071471966,559.0000645,0.3954581171734518,582.8550352106395,0.412334039738676,1036.9365836852803,0.7335687686892072,755.7023876000001,730.8287140581156,690.9397055001633,5275416.328113,2804327.871184995,11312.0,12443.2
628,B1532,4287.7810775,2485.8502380000004,2483.834277842498,1040.1879157236433,1801.9308394999994,0.42024786408885856,1803.9467996575017,0.420718028055037,3247.5931617763563,0.7574064774010973,3801.7250051,3675.8312186818716,3475.2024528450524,5275416.328113,2804327.871184995,56456.0,62101.600000000006
629,B3496,1141.9923466,735.1461207,682.7583196854245,318.1760581796175,406.84622590000004,0.35626002845928356,459.23402691457557,0.40213406708182536,823.8162884203825,0.7213851221272121,409.96409530000005,397.7829712734216,376.0717713162844,5275416.328113,2804327.871184995,7030.4,7733.44
630,B3160,1008.5674502999998,666.3034881000001,600.2069309479257,284.42711674912607,342.2639621999997,0.33935654189334863,408.3605193520741,0.40489163043146664,724.1403335508737,0.7179889984903609,330.08392779999997,314.8668964016545,297.6812986226068,5275416.328113,2804327.871184995,4945.6,5440.160000000001
631,B2539,5672.774846800001,3451.5125387999997,3411.57852521291,1400.7128167837282,2221.262308000001,0.39156539224415193,2261.196321587091,0.39860498303799713,4272.062030016273,0.7530815421708713,2848.3961406999997,2782.4065161175167,2630.5413318435885,5275416.328113,2804327.871184995,47500.8,52250.880000000005
632,B3497,1151.6252182,735.9918606000001,685.3828692518256,319.0219805591088,415.63335759999995,0.3609102605877617,466.2423489481745,0.40485597360998676,832.6032376408913,0.7229810744699193,421.7798848,404.106612033981,382.0502644990827,5275416.328113,2804327.871184995,7116.799999999999,7828.48
633,B4317,2398.245,1447.1496432000001,1430.026335699377,609.1005393623527,951.0953567999998,0.39657973092824117,968.218664300623,0.4037196634624999,1789.1444606376472,0.746022387469857,1253.6155836,1218.7119396052417,1152.1940126909383,5275416.328113,2804327.871184995,19916.8,21908.48
634,B3242,1486.1213498,899.9740935000002,875.9612784549996,394.90539622031883,586.1472562999998,0.39441412801106895,610.1600713450003,0.41057217260697776,1091.2159535796811,0.7342710968566163,775.9124682,751.4432608226826,710.4290996585279,5275416.328113,2804327.871184995,12446.4,13691.040000000005
635,B4159,1291.2162161,787.4787060000001,758.2345758974092,347.8705302071892,503.7375101,0.3901263814835697,532.9816402025909,0.4127748966880334,943.3456858928109,0.730586925822617,648.9065458,625.4575511106593,591.3197550320763,5275416.328113,2804327.871184995,9656.0,10621.6
636,B3041,1609.8991275,962.7370740000001,944.6421794489123,422.1775275209898,647.1620535,0.40198919450622533,665.2569480510878,0.4132289636582139,1187.7215999790103,0.7377615029976531,902.1928614999999,873.1430472420728,825.4864488985846,5275416.328113,2804327.871184995,13740.8,15114.88
