,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,B4150,0.409,0.0,0.0,124.34,0.409,19894.4,21883.840000000004,0.0
2011-01-01 01:00:00,B4150,0.409,0.0,0.0,124.34,0.409,19894.4,21883.840000000004,0.0
2011-01-01 02:00:00,B4150,0.409,0.0,0.0,124.34,0.409,19894.4,21883.840000000004,0.0
2011-01-01 03:00:00,B4150,0.409,0.0,0.0,124.34,0.409,19894.4,21883.840000000004,0.0
2011-01-01 04:00:00,B4150,0.409,0.0,0.0,124.34,0.409,19894.4,21883.840000000004,0.0
2011-01-01 05:00:00,B4150,0.736,0.0,0.0,124.34,0.736,19894.4,21883.840000000004,0.0
2011-01-01 06:00:00,B4150,2.7,0.0,0.0,124.34,2.7,19894.4,21883.840000000004,0.0
2011-01-01 07:00:00,B4150,0.738,0.0,0.0,124.34,0.738,19894.4,21883.840000000004,0.0
2011-01-01 08:00:00,B4150,2.812,2.4,0.0,124.34,2.812,19894.4,21883.840000000004,0.0
2011-01-01 09:00:00,B4150,2.812,2.4,1.22,124.34,1.2319999999999998,19894.4,21883.840000000004,1.58
2011-01-01 10:00:00,B4150,2.812,2.4,1.7,124.34,0.6619999999999999,19894.4,21883.840000000004,2.15
2011-01-01 11:00:00,B4150,2.812,2.4,1.69,124.34,0.6919999999999997,19894.4,21883.840000000004,2.12
2011-01-01 12:00:00,B4150,5.098,2.4,1.74,124.34,2.928,19894.4,21883.840000000004,2.17
2011-01-01 13:00:00,B4150,0.738,0.0,1.65,124.34,-1.322,19894.4,21883.840000000004,2.06
2011-01-01 14:00:00,B4150,0.411,0.0,1.29,124.34,-1.269,19894.4,21883.840000000004,1.68
2011-01-01 15:00:00,B4150,0.411,0.0,1.02,124.34,-0.9789999999999999,19894.4,21883.840000000004,1.39
2011-01-01 16:00:00,B4150,0.411,0.0,0.0,124.34,0.23099999999999998,19894.4,21883.840000000004,0.18
2011-01-01 17:00:00,B4150,0.739,0.0,0.0,124.34,0.739,19894.4,21883.840000000004,0.0
2011-01-01 18:00:00,B4150,2.7,0.0,0.0,124.34,2.7,19894.4,21883.840000000004,0.0
2011-01-01 19:00:00,B4150,3.352,0.0,0.0,124.34,3.352,19894.4,21883.840000000004,0.0
2011-01-01 20:00:00,B4150,0.738,0.0,0.0,124.34,0.738,19894.4,21883.840000000004,0.0
2011-01-01 21:00:00,B4150,0.736,0.0,0.0,124.34,0.736,19894.4,21883.840000000004,0.0
