,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-01 01:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-01 02:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-01 03:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-01 04:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-01 05:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-01 06:00:00,B3244,1.784,0.0,0.0,82.12,1.784,13139.2,14453.120000000003,0.0
2011-01-01 07:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-01 08:00:00,B3244,2.672,2.4,0.0,82.12,2.672,13139.2,14453.120000000003,0.0
2011-01-01 09:00:00,B3244,2.672,2.4,0.8,82.12,1.7720000000000002,13139.2,14453.120000000003,0.9
2011-01-01 10:00:00,B3244,2.672,2.4,1.13,82.12,1.3820000000000001,13139.2,14453.120000000003,1.29
2011-01-01 11:00:00,B3244,2.672,2.4,1.12,82.12,1.3820000000000001,13139.2,14453.120000000003,1.29
2011-01-01 12:00:00,B3244,4.184,2.4,1.16,82.12,2.834,13139.2,14453.120000000003,1.35
2011-01-01 13:00:00,B3244,0.488,0.0,1.1,82.12,-0.8620000000000001,13139.2,14453.120000000003,1.35
2011-01-01 14:00:00,B3244,0.272,0.0,0.85,82.12,-0.8480000000000001,13139.2,14453.120000000003,1.12
2011-01-01 15:00:00,B3244,0.272,0.0,0.67,82.12,-0.6779999999999999,13139.2,14453.120000000003,0.95
2011-01-01 16:00:00,B3244,0.272,0.0,0.0,82.12,0.132,13139.2,14453.120000000003,0.14
2011-01-01 17:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-01 18:00:00,B3244,1.784,0.0,0.0,82.12,1.784,13139.2,14453.120000000003,0.0
2011-01-01 19:00:00,B3244,2.214,0.0,0.0,82.12,2.214,13139.2,14453.120000000003,0.0
2011-01-01 20:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-01 21:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-01 22:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-01 23:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 00:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 01:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 02:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 03:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 04:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-02 05:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-02 06:00:00,B3244,1.784,0.0,0.0,82.12,1.784,13139.2,14453.120000000003,0.0
2011-01-02 07:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-02 08:00:00,B3244,2.672,2.4,0.0,82.12,2.672,13139.2,14453.120000000003,0.0
2011-01-02 09:00:00,B3244,2.672,2.4,1.05,82.12,1.5420000000000003,13139.2,14453.120000000003,1.13
2011-01-02 10:00:00,B3244,2.672,2.4,1.6,82.12,0.9120000000000001,13139.2,14453.120000000003,1.76
2011-01-02 11:00:00,B3244,2.672,2.4,1.95,82.12,0.512,13139.2,14453.120000000003,2.16
2011-01-02 12:00:00,B3244,4.184,2.4,1.64,82.12,2.324,13139.2,14453.120000000003,1.86
2011-01-02 13:00:00,B3244,0.488,0.0,1.18,82.12,-0.942,13139.2,14453.120000000003,1.43
2011-01-02 14:00:00,B3244,0.272,0.0,1.03,82.12,-1.008,13139.2,14453.120000000003,1.28
2011-01-02 15:00:00,B3244,0.272,0.0,0.65,82.12,-0.5579999999999999,13139.2,14453.120000000003,0.83
2011-01-02 16:00:00,B3244,0.272,0.0,0.0,82.12,0.272,13139.2,14453.120000000003,0.0
2011-01-02 17:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-02 18:00:00,B3244,1.784,0.0,0.0,82.12,1.784,13139.2,14453.120000000003,0.0
2011-01-02 19:00:00,B3244,2.216,0.0,0.0,82.12,2.216,13139.2,14453.120000000003,0.0
2011-01-02 20:00:00,B3244,0.488,0.0,0.0,82.12,0.488,13139.2,14453.120000000003,0.0
2011-01-02 21:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-02 22:00:00,B3244,0.486,0.0,0.0,82.12,0.486,13139.2,14453.120000000003,0.0
2011-01-02 23:00:00,B3244,0.27,0.0,0.0,82.12,0.27,13139.2,14453.120000000003,0.0
2011-01-03 00:00:00,B3244,2.67,2.4,0.0,82.12,2.67,13139.2,14453.120000000003,0.0
2011-01-03 01:00:00,B3244,2.67,2.4,0.0,82.12,2.67,13139.2,14453.120000000003,0.0
2011-01-03 02:00:00,B3244,2.67,2.4,0.0,82.12,2.67,13139.2,14453.120000000003,0.0
2011-01-03 03:00:00,B3244,2.67,2.4,0.0,82.12,2.67,13139.2,14453.120000000003,0.0
