,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-01 01:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-01 02:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-01 03:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-01 04:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-01 05:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 06:00:00,B3483,0.865,0.0,0.0,39.84,0.865,6374.400000000001,7011.840000000001,0.0
2011-01-01 07:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 08:00:00,B3483,2.532,2.4,0.0,39.84,2.532,6374.400000000001,7011.840000000001,0.0
2011-01-01 09:00:00,B3483,2.532,2.4,0.39,39.84,2.092,6374.400000000001,7011.840000000001,0.44
2011-01-01 10:00:00,B3483,2.532,2.4,0.55,39.84,1.9020000000000001,6374.400000000001,7011.840000000001,0.63
2011-01-01 11:00:00,B3483,2.532,2.4,0.54,39.84,1.892,6374.400000000001,7011.840000000001,0.64
2011-01-01 12:00:00,B3483,3.264,2.4,0.56,39.84,2.5839999999999996,6374.400000000001,7011.840000000001,0.68
2011-01-01 13:00:00,B3483,0.236,0.0,0.53,39.84,-0.43400000000000005,6374.400000000001,7011.840000000001,0.67
2011-01-01 14:00:00,B3483,0.132,0.0,0.42,39.84,-0.41800000000000004,6374.400000000001,7011.840000000001,0.55
2011-01-01 15:00:00,B3483,0.132,0.0,0.33,39.84,-0.308,6374.400000000001,7011.840000000001,0.44
2011-01-01 16:00:00,B3483,0.132,0.0,0.0,39.84,0.082,6374.400000000001,7011.840000000001,0.05
2011-01-01 17:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 18:00:00,B3483,0.864,0.0,0.0,39.84,0.864,6374.400000000001,7011.840000000001,0.0
2011-01-01 19:00:00,B3483,1.074,0.0,0.0,39.84,1.074,6374.400000000001,7011.840000000001,0.0
2011-01-01 20:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 21:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 22:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-01 23:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 00:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 01:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 02:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 03:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 04:00:00,B3483,0.131,0.0,0.0,39.84,0.131,6374.400000000001,7011.840000000001,0.0
2011-01-02 05:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-02 06:00:00,B3483,0.865,0.0,0.0,39.84,0.865,6374.400000000001,7011.840000000001,0.0
2011-01-02 07:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-02 08:00:00,B3483,2.532,2.4,0.0,39.84,2.532,6374.400000000001,7011.840000000001,0.0
2011-01-02 09:00:00,B3483,2.532,2.4,0.51,39.84,1.972,6374.400000000001,7011.840000000001,0.56
2011-01-02 10:00:00,B3483,2.532,2.4,0.77,39.84,1.682,6374.400000000001,7011.840000000001,0.85
2011-01-02 11:00:00,B3483,2.532,2.4,0.93,39.84,1.482,6374.400000000001,7011.840000000001,1.05
2011-01-02 12:00:00,B3483,3.265,2.4,0.79,39.84,2.335,6374.400000000001,7011.840000000001,0.93
2011-01-02 13:00:00,B3483,0.236,0.0,0.57,39.84,-0.474,6374.400000000001,7011.840000000001,0.71
2011-01-02 14:00:00,B3483,0.132,0.0,0.5,39.84,-0.488,6374.400000000001,7011.840000000001,0.62
2011-01-02 15:00:00,B3483,0.132,0.0,0.32,39.84,-0.258,6374.400000000001,7011.840000000001,0.39
2011-01-02 16:00:00,B3483,0.132,0.0,0.0,39.84,0.132,6374.400000000001,7011.840000000001,0.0
2011-01-02 17:00:00,B3483,0.236,0.0,0.0,39.84,0.236,6374.400000000001,7011.840000000001,0.0
2011-01-02 18:00:00,B3483,0.864,0.0,0.0,39.84,0.864,6374.400000000001,7011.840000000001,0.0
