,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-01 01:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-01 02:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-01 03:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-01 04:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-01 05:00:00,Bosm-w210497545,0.516,0.0,0.0,264.64,0.516,42342.399999999994,46576.64,0.0
2011-01-01 06:00:00,Bosm-w210497545,4.105,0.0,0.0,264.64,4.105,42342.399999999994,46576.64,0.0
2011-01-01 07:00:00,Bosm-w210497545,3.065,0.0,0.0,264.64,3.065,42342.399999999994,46576.64,0.0
2011-01-01 08:00:00,Bosm-w210497545,2.748,0.0,0.0,264.64,2.748,42342.399999999994,46576.64,0.0
2011-01-01 09:00:00,Bosm-w210497545,4.168,1.558,3.16,264.64,1.008,42342.399999999994,46576.64,3.16
2011-01-01 10:00:00,Bosm-w210497545,3.871,1.558,5.48,264.64,-1.6090000000000004,42342.399999999994,46576.64,5.48
2011-01-01 11:00:00,Bosm-w210497545,3.863,1.558,5.66,264.64,-1.7970000000000002,42342.399999999994,46576.64,5.66
2011-01-01 12:00:00,Bosm-w210497545,4.215,1.558,6.72,264.64,-2.505,42342.399999999994,46576.64,6.72
2011-01-01 13:00:00,Bosm-w210497545,1.61,0.0,6.44,264.64,-4.83,42342.399999999994,46576.64,6.44
2011-01-01 14:00:00,Bosm-w210497545,1.371,0.0,4.88,264.64,-3.509,42342.399999999994,46576.64,4.88
2011-01-01 15:00:00,Bosm-w210497545,1.447,0.0,3.93,264.64,-2.483,42342.399999999994,46576.64,3.93
2011-01-01 16:00:00,Bosm-w210497545,1.631,0.0,0.0,264.64,1.631,42342.399999999994,46576.64,0.0
2011-01-01 17:00:00,Bosm-w210497545,1.833,0.0,0.0,264.64,1.833,42342.399999999994,46576.64,0.0
2011-01-01 18:00:00,Bosm-w210497545,2.813,0.0,0.0,264.64,2.813,42342.399999999994,46576.64,0.0
2011-01-01 19:00:00,Bosm-w210497545,3.834,0.0,0.0,264.64,3.834,42342.399999999994,46576.64,0.0
2011-01-01 20:00:00,Bosm-w210497545,2.105,0.0,0.0,264.64,2.105,42342.399999999994,46576.64,0.0
2011-01-01 21:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-01 22:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-01 23:00:00,Bosm-w210497545,0.376,0.0,0.0,264.64,0.376,42342.399999999994,46576.64,0.0
2011-01-02 00:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-02 01:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-02 02:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-02 03:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-02 04:00:00,Bosm-w210497545,0.292,0.0,0.0,264.64,0.292,42342.399999999994,46576.64,0.0
2011-01-02 05:00:00,Bosm-w210497545,0.516,0.0,0.0,264.64,0.516,42342.399999999994,46576.64,0.0
2011-01-02 06:00:00,Bosm-w210497545,4.904,0.0,0.0,264.64,4.904,42342.399999999994,46576.64,0.0
2011-01-02 07:00:00,Bosm-w210497545,3.832,0.0,0.0,264.64,3.832,42342.399999999994,46576.64,0.0
2011-01-02 08:00:00,Bosm-w210497545,3.477,0.0,0.0,264.64,3.477,42342.399999999994,46576.64,0.0
2011-01-02 09:00:00,Bosm-w210497545,3.368,0.0,0.0,264.64,3.368,42342.399999999994,46576.64,0.0
2011-01-02 10:00:00,Bosm-w210497545,3.135,0.0,3.27,264.64,-0.13500000000000023,42342.399999999994,46576.64,3.27
2011-01-02 11:00:00,Bosm-w210497545,3.254,0.0,4.28,264.64,-1.0260000000000002,42342.399999999994,46576.64,4.28
2011-01-02 12:00:00,Bosm-w210497545,3.691,0.0,4.73,264.64,-1.0390000000000006,42342.399999999994,46576.64,4.73
2011-01-02 13:00:00,Bosm-w210497545,2.63,0.0,4.51,264.64,-1.88,42342.399999999994,46576.64,4.51
2011-01-02 14:00:00,Bosm-w210497545,2.392,0.0,3.64,264.64,-1.2480000000000002,42342.399999999994,46576.64,3.64
2011-01-02 15:00:00,Bosm-w210497545,2.336,0.0,2.23,264.64,0.10599999999999987,42342.399999999994,46576.64,2.23
2011-01-02 16:00:00,Bosm-w210497545,2.31,0.0,0.0,264.64,2.31,42342.399999999994,46576.64,0.0
2011-01-02 17:00:00,Bosm-w210497545,2.407,0.0,0.0,264.64,2.407,42342.399999999994,46576.64,0.0
2011-01-02 18:00:00,Bosm-w210497545,3.32,0.0,0.0,264.64,3.32,42342.399999999994,46576.64,0.0
2011-01-02 19:00:00,Bosm-w210497545,4.265,0.0,0.0,264.64,4.265,42342.399999999994,46576.64,0.0
2011-01-02 20:00:00,Bosm-w210497545,2.471,0.0,0.0,264.64,2.471,42342.399999999994,46576.64,0.0
2011-01-02 21:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-02 22:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-02 23:00:00,Bosm-w210497545,0.376,0.0,0.0,264.64,0.376,42342.399999999994,46576.64,0.0
2011-01-03 00:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-03 01:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-03 02:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-03 03:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-03 04:00:00,Bosm-w210497545,0.106,0.0,0.0,264.64,0.106,42342.399999999994,46576.64,0.0
2011-01-03 05:00:00,Bosm-w210497545,0.516,0.0,0.0,264.64,0.516,42342.399999999994,46576.64,0.0
2011-01-03 06:00:00,Bosm-w210497545,4.642,0.0,0.0,264.64,4.642,42342.399999999994,46576.64,0.0
2011-01-03 07:00:00,Bosm-w210497545,3.91,0.0,0.0,264.64,3.91,42342.399999999994,46576.64,0.0
2011-01-03 08:00:00,Bosm-w210497545,3.594,0.0,0.0,264.64,3.594,42342.399999999994,46576.64,0.0
2011-01-03 09:00:00,Bosm-w210497545,4.826,1.558,0.0,264.64,4.826,42342.399999999994,46576.64,0.0
2011-01-03 10:00:00,Bosm-w210497545,4.598,1.558,3.27,264.64,1.3279999999999998,42342.399999999994,46576.64,3.27
2011-01-03 11:00:00,Bosm-w210497545,4.376,1.558,5.85,264.64,-1.4739999999999993,42342.399999999994,46576.64,5.85
2011-01-03 12:00:00,Bosm-w210497545,4.925,1.558,4.77,264.64,0.15500000000000025,42342.399999999994,46576.64,4.77
2011-01-03 13:00:00,Bosm-w210497545,2.576,0.0,4.5,264.64,-1.924,42342.399999999994,46576.64,4.5
2011-01-03 14:00:00,Bosm-w210497545,2.303,0.0,3.62,264.64,-1.3170000000000002,42342.399999999994,46576.64,3.62
2011-01-03 15:00:00,Bosm-w210497545,2.225,0.0,2.22,264.64,0.004999999999999893,42342.399999999994,46576.64,2.22
2011-01-03 16:00:00,Bosm-w210497545,2.174,0.0,0.0,264.64,2.174,42342.399999999994,46576.64,0.0
2011-01-03 17:00:00,Bosm-w210497545,2.305,0.0,0.0,264.64,2.305,42342.399999999994,46576.64,0.0
2011-01-03 18:00:00,Bosm-w210497545,3.088,0.0,0.0,264.64,3.088,42342.399999999994,46576.64,0.0
2011-01-03 19:00:00,Bosm-w210497545,3.997,0.0,0.0,264.64,3.997,42342.399999999994,46576.64,0.0
2011-01-03 20:00:00,Bosm-w210497545,2.277,0.0,0.0,264.64,2.277,42342.399999999994,46576.64,0.0
2011-01-03 21:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-03 22:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-03 23:00:00,Bosm-w210497545,0.376,0.0,0.0,264.64,0.376,42342.399999999994,46576.64,0.0
2011-01-04 00:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-04 01:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-04 02:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-04 03:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-04 04:00:00,Bosm-w210497545,0.106,0.0,0.0,264.64,0.106,42342.399999999994,46576.64,0.0
2011-01-04 05:00:00,Bosm-w210497545,0.516,0.0,0.0,264.64,0.516,42342.399999999994,46576.64,0.0
2011-01-04 06:00:00,Bosm-w210497545,3.588,0.0,0.0,264.64,3.588,42342.399999999994,46576.64,0.0
2011-01-04 07:00:00,Bosm-w210497545,2.87,0.0,0.0,264.64,2.87,42342.399999999994,46576.64,0.0
2011-01-04 08:00:00,Bosm-w210497545,2.511,0.0,0.0,264.64,2.511,42342.399999999994,46576.64,0.0
2011-01-04 09:00:00,Bosm-w210497545,3.811,1.558,0.0,264.64,3.811,42342.399999999994,46576.64,0.0
2011-01-04 10:00:00,Bosm-w210497545,3.634,1.558,3.21,264.64,0.42399999999999993,42342.399999999994,46576.64,3.21
2011-01-04 11:00:00,Bosm-w210497545,3.534,1.558,4.26,264.64,-0.726,42342.399999999994,46576.64,4.26
2011-01-04 12:00:00,Bosm-w210497545,4.06,1.558,4.67,264.64,-0.6100000000000003,42342.399999999994,46576.64,4.67
2011-01-04 13:00:00,Bosm-w210497545,1.792,0.0,4.45,264.64,-2.6580000000000004,42342.399999999994,46576.64,4.45
2011-01-04 14:00:00,Bosm-w210497545,1.57,0.0,3.59,264.64,-2.0199999999999996,42342.399999999994,46576.64,3.59
2011-01-04 15:00:00,Bosm-w210497545,1.512,0.0,2.23,264.64,-0.718,42342.399999999994,46576.64,2.23
2011-01-04 16:00:00,Bosm-w210497545,1.473,0.0,0.0,264.64,1.473,42342.399999999994,46576.64,0.0
2011-01-04 17:00:00,Bosm-w210497545,1.599,0.0,0.0,264.64,1.599,42342.399999999994,46576.64,0.0
2011-01-04 18:00:00,Bosm-w210497545,2.361,0.0,0.0,264.64,2.361,42342.399999999994,46576.64,0.0
2011-01-04 19:00:00,Bosm-w210497545,3.28,0.0,0.0,264.64,3.28,42342.399999999994,46576.64,0.0
2011-01-04 20:00:00,Bosm-w210497545,1.614,0.0,0.0,264.64,1.614,42342.399999999994,46576.64,0.0
2011-01-04 21:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-04 22:00:00,Bosm-w210497545,0.835,0.0,0.0,264.64,0.835,42342.399999999994,46576.64,0.0
2011-01-04 23:00:00,Bosm-w210497545,0.376,0.0,0.0,264.64,0.376,42342.399999999994,46576.64,0.0
2011-01-05 00:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-05 01:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-05 02:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-05 03:00:00,Bosm-w210497545,1.663,1.558,0.0,264.64,1.663,42342.399999999994,46576.64,0.0
2011-01-05 04:00:00,Bosm-w210497545,0.106,0.0,0.0,264.64,0.106,42342.399999999994,46576.64,0.0
2011-01-05 05:00:00,Bosm-w210497545,0.516,0.0,0.0,264.64,0.516,42342.399999999994,46576.64,0.0
2011-01-05 06:00:00,Bosm-w210497545,2.759,0.0,0.0,264.64,2.759,42342.399999999994,46576.64,0.0
2011-01-05 07:00:00,Bosm-w210497545,2.134,0.0,0.0,264.64,2.134,42342.399999999994,46576.64,0.0
2011-01-05 08:00:00,Bosm-w210497545,1.855,0.0,0.0,264.64,1.855,42342.399999999994,46576.64,0.0
2011-01-05 09:00:00,Bosm-w210497545,3.225,1.558,0.0,264.64,3.225,42342.399999999994,46576.64,0.0
2011-01-05 10:00:00,Bosm-w210497545,3.109,1.558,3.2,264.64,-0.09100000000000019,42342.399999999994,46576.64,3.2
2011-01-05 11:00:00,Bosm-w210497545,3.057,1.558,4.25,264.64,-1.193,42342.399999999994,46576.64,4.25
2011-01-05 12:00:00,Bosm-w210497545,3.607,1.558,4.69,264.64,-1.0830000000000002,42342.399999999994,46576.64,4.69
2011-01-05 13:00:00,Bosm-w210497545,1.39,0.0,4.47,264.64,-3.08,42342.399999999994,46576.64,4.47
2011-01-05 14:00:00,Bosm-w210497545,1.199,0.0,3.61,264.64,-2.4109999999999996,42342.399999999994,46576.64,3.61
2011-01-05 15:00:00,Bosm-w210497545,1.167,0.0,2.26,264.64,-1.0929999999999997,42342.399999999994,46576.64,2.26
2011-01-05 16:00:00,Bosm-w210497545,1.151,0.0,0.0,264.64,1.151,42342.399999999994,46576.64,0.0
