,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-01 01:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-01 02:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-01 03:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-01 04:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-01 05:00:00,Bosm-w210497560,1.085,0.0,0.0,556.78,1.085,89084.79999999999,97993.28,0.0
2011-01-01 06:00:00,Bosm-w210497560,7.694,0.0,0.0,556.78,7.694,89084.79999999999,97993.28,0.0
2011-01-01 07:00:00,Bosm-w210497560,5.572,0.0,0.0,556.78,5.572,89084.79999999999,97993.28,0.0
2011-01-01 08:00:00,Bosm-w210497560,4.962,0.0,0.0,556.78,4.962,89084.79999999999,97993.28,0.0
2011-01-01 09:00:00,Bosm-w210497560,6.292,1.558,6.63,556.78,-0.3380000000000001,89084.79999999999,97993.28,6.63
2011-01-01 10:00:00,Bosm-w210497560,5.76,1.558,11.5,556.78,-5.74,89084.79999999999,97993.28,11.5
2011-01-01 11:00:00,Bosm-w210497560,5.886,1.558,11.88,556.78,-5.994000000000001,89084.79999999999,97993.28,11.88
2011-01-01 12:00:00,Bosm-w210497560,6.71,1.558,14.13,556.78,-7.420000000000001,89084.79999999999,97993.28,14.13
2011-01-01 13:00:00,Bosm-w210497560,2.959,0.0,13.49,556.78,-10.531,89084.79999999999,97993.28,13.49
2011-01-01 14:00:00,Bosm-w210497560,2.519,0.0,10.24,556.78,-7.721,89084.79999999999,97993.28,10.24
2011-01-01 15:00:00,Bosm-w210497560,2.653,0.0,8.25,556.78,-5.5969999999999995,89084.79999999999,97993.28,8.25
2011-01-01 16:00:00,Bosm-w210497560,2.98,0.0,0.0,556.78,2.98,89084.79999999999,97993.28,0.0
2011-01-01 17:00:00,Bosm-w210497560,3.393,0.0,0.0,556.78,3.393,89084.79999999999,97993.28,0.0
2011-01-01 18:00:00,Bosm-w210497560,5.458,0.0,0.0,556.78,5.458,89084.79999999999,97993.28,0.0
2011-01-01 19:00:00,Bosm-w210497560,7.586,0.0,0.0,556.78,7.586,89084.79999999999,97993.28,0.0
2011-01-01 20:00:00,Bosm-w210497560,3.943,0.0,0.0,556.78,3.943,89084.79999999999,97993.28,0.0
2011-01-01 21:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-01 22:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-01 23:00:00,Bosm-w210497560,0.79,0.0,0.0,556.78,0.79,89084.79999999999,97993.28,0.0
2011-01-02 00:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-02 01:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-02 02:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-02 03:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-02 04:00:00,Bosm-w210497560,0.614,0.0,0.0,556.78,0.614,89084.79999999999,97993.28,0.0
2011-01-02 05:00:00,Bosm-w210497560,1.084,0.0,0.0,556.78,1.084,89084.79999999999,97993.28,0.0
2011-01-02 06:00:00,Bosm-w210497560,9.16,0.0,0.0,556.78,9.16,89084.79999999999,97993.28,0.0
2011-01-02 07:00:00,Bosm-w210497560,6.973,0.0,0.0,556.78,6.973,89084.79999999999,97993.28,0.0
2011-01-02 08:00:00,Bosm-w210497560,6.33,0.0,0.0,556.78,6.33,89084.79999999999,97993.28,0.0
2011-01-02 09:00:00,Bosm-w210497560,6.134,0.0,0.0,556.78,6.134,89084.79999999999,97993.28,0.0
2011-01-02 10:00:00,Bosm-w210497560,5.709,0.0,6.86,556.78,-1.1510000000000007,89084.79999999999,97993.28,6.86
2011-01-02 11:00:00,Bosm-w210497560,6.024,0.0,8.98,556.78,-2.9560000000000004,89084.79999999999,97993.28,8.98
2011-01-02 12:00:00,Bosm-w210497560,6.999,0.0,9.93,556.78,-2.931,89084.79999999999,97993.28,9.93
2011-01-02 13:00:00,Bosm-w210497560,4.782,0.0,9.46,556.78,-4.678000000000001,89084.79999999999,97993.28,9.46
2011-01-02 14:00:00,Bosm-w210497560,4.328,0.0,7.64,556.78,-3.3119999999999994,89084.79999999999,97993.28,7.64
2011-01-02 15:00:00,Bosm-w210497560,4.232,0.0,4.68,556.78,-0.4479999999999995,89084.79999999999,97993.28,4.68
2011-01-02 16:00:00,Bosm-w210497560,4.191,0.0,0.0,556.78,4.191,89084.79999999999,97993.28,0.0
2011-01-02 17:00:00,Bosm-w210497560,4.42,0.0,0.0,556.78,4.42,89084.79999999999,97993.28,0.0
2011-01-02 18:00:00,Bosm-w210497560,6.371,0.0,0.0,556.78,6.371,89084.79999999999,97993.28,0.0
2011-01-02 19:00:00,Bosm-w210497560,8.362,0.0,0.0,556.78,8.362,89084.79999999999,97993.28,0.0
2011-01-02 20:00:00,Bosm-w210497560,4.604,0.0,0.0,556.78,4.604,89084.79999999999,97993.28,0.0
2011-01-02 21:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-02 22:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-02 23:00:00,Bosm-w210497560,0.79,0.0,0.0,556.78,0.79,89084.79999999999,97993.28,0.0
2011-01-03 00:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-03 01:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-03 02:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-03 03:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-03 04:00:00,Bosm-w210497560,0.222,0.0,0.0,556.78,0.222,89084.79999999999,97993.28,0.0
2011-01-03 05:00:00,Bosm-w210497560,1.085,0.0,0.0,556.78,1.085,89084.79999999999,97993.28,0.0
2011-01-03 06:00:00,Bosm-w210497560,8.618,0.0,0.0,556.78,8.618,89084.79999999999,97993.28,0.0
2011-01-03 07:00:00,Bosm-w210497560,7.145,0.0,0.0,556.78,7.145,89084.79999999999,97993.28,0.0
2011-01-03 08:00:00,Bosm-w210497560,6.53,0.0,0.0,556.78,6.53,89084.79999999999,97993.28,0.0
2011-01-03 09:00:00,Bosm-w210497560,7.474,1.558,0.0,556.78,7.474,89084.79999999999,97993.28,0.0
2011-01-03 10:00:00,Bosm-w210497560,7.059,1.558,6.87,556.78,0.18900000000000006,89084.79999999999,97993.28,6.87
2011-01-03 11:00:00,Bosm-w210497560,6.684,1.558,12.25,556.78,-5.566,89084.79999999999,97993.28,12.25
2011-01-03 12:00:00,Bosm-w210497560,7.877,1.558,10.01,556.78,-2.133,89084.79999999999,97993.28,10.01
2011-01-03 13:00:00,Bosm-w210497560,4.678,0.0,9.44,556.78,-4.762,89084.79999999999,97993.28,9.44
2011-01-03 14:00:00,Bosm-w210497560,4.161,0.0,7.6,556.78,-3.439,89084.79999999999,97993.28,7.6
2011-01-03 15:00:00,Bosm-w210497560,4.025,0.0,4.66,556.78,-0.6349999999999998,89084.79999999999,97993.28,4.66
2011-01-03 16:00:00,Bosm-w210497560,3.937,0.0,0.0,556.78,3.937,89084.79999999999,97993.28,0.0
2011-01-03 17:00:00,Bosm-w210497560,4.242,0.0,0.0,556.78,4.242,89084.79999999999,97993.28,0.0
2011-01-03 18:00:00,Bosm-w210497560,5.923,0.0,0.0,556.78,5.923,89084.79999999999,97993.28,0.0
2011-01-03 19:00:00,Bosm-w210497560,7.846,0.0,0.0,556.78,7.846,89084.79999999999,97993.28,0.0
2011-01-03 20:00:00,Bosm-w210497560,4.249,0.0,0.0,556.78,4.249,89084.79999999999,97993.28,0.0
2011-01-03 21:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-03 22:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-03 23:00:00,Bosm-w210497560,0.79,0.0,0.0,556.78,0.79,89084.79999999999,97993.28,0.0
2011-01-04 00:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-04 01:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-04 02:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-04 03:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-04 04:00:00,Bosm-w210497560,0.222,0.0,0.0,556.78,0.222,89084.79999999999,97993.28,0.0
2011-01-04 05:00:00,Bosm-w210497560,1.085,0.0,0.0,556.78,1.085,89084.79999999999,97993.28,0.0
2011-01-04 06:00:00,Bosm-w210497560,6.675,0.0,0.0,556.78,6.675,89084.79999999999,97993.28,0.0
2011-01-04 07:00:00,Bosm-w210497560,5.238,0.0,0.0,556.78,5.238,89084.79999999999,97993.28,0.0
2011-01-04 08:00:00,Bosm-w210497560,4.594,0.0,0.0,556.78,4.594,89084.79999999999,97993.28,0.0
2011-01-04 09:00:00,Bosm-w210497560,5.632,1.558,0.0,556.78,5.632,89084.79999999999,97993.28,0.0
2011-01-04 10:00:00,Bosm-w210497560,5.312,1.558,6.75,556.78,-1.4379999999999997,89084.79999999999,97993.28,6.75
2011-01-04 11:00:00,Bosm-w210497560,5.147,1.558,8.95,556.78,-3.802999999999999,89084.79999999999,97993.28,8.95
2011-01-04 12:00:00,Bosm-w210497560,6.307,1.558,9.81,556.78,-3.503,89084.79999999999,97993.28,9.81
2011-01-04 13:00:00,Bosm-w210497560,3.256,0.0,9.34,556.78,-6.084,89084.79999999999,97993.28,9.34
2011-01-04 14:00:00,Bosm-w210497560,2.835,0.0,7.53,556.78,-4.695,89084.79999999999,97993.28,7.53
2011-01-04 15:00:00,Bosm-w210497560,2.733,0.0,4.69,556.78,-1.9570000000000003,89084.79999999999,97993.28,4.69
2011-01-04 16:00:00,Bosm-w210497560,2.667,0.0,0.0,556.78,2.667,89084.79999999999,97993.28,0.0
2011-01-04 17:00:00,Bosm-w210497560,2.964,0.0,0.0,556.78,2.964,89084.79999999999,97993.28,0.0
2011-01-04 18:00:00,Bosm-w210497560,4.579,0.0,0.0,556.78,4.579,89084.79999999999,97993.28,0.0
2011-01-04 19:00:00,Bosm-w210497560,6.896,0.0,0.0,556.78,6.896,89084.79999999999,97993.28,0.0
2011-01-04 20:00:00,Bosm-w210497560,2.982,0.0,0.0,556.78,2.982,89084.79999999999,97993.28,0.0
2011-01-04 21:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-04 22:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-04 23:00:00,Bosm-w210497560,0.79,0.0,0.0,556.78,0.79,89084.79999999999,97993.28,0.0
2011-01-05 00:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-05 01:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-05 02:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-05 03:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-05 04:00:00,Bosm-w210497560,0.222,0.0,0.0,556.78,0.222,89084.79999999999,97993.28,0.0
2011-01-05 05:00:00,Bosm-w210497560,1.085,0.0,0.0,556.78,1.085,89084.79999999999,97993.28,0.0
2011-01-05 06:00:00,Bosm-w210497560,5.093,0.0,0.0,556.78,5.093,89084.79999999999,97993.28,0.0
2011-01-05 07:00:00,Bosm-w210497560,3.836,0.0,0.0,556.78,3.836,89084.79999999999,97993.28,0.0
2011-01-05 08:00:00,Bosm-w210497560,3.349,0.0,0.0,556.78,3.349,89084.79999999999,97993.28,0.0
2011-01-05 09:00:00,Bosm-w210497560,4.52,1.558,0.0,556.78,4.52,89084.79999999999,97993.28,0.0
2011-01-05 10:00:00,Bosm-w210497560,4.316,1.558,6.73,556.78,-2.4140000000000006,89084.79999999999,97993.28,6.73
2011-01-05 11:00:00,Bosm-w210497560,4.244,1.558,8.92,556.78,-4.676,89084.79999999999,97993.28,8.92
2011-01-05 12:00:00,Bosm-w210497560,5.449,1.558,9.85,556.78,-4.401,89084.79999999999,97993.28,9.85
2011-01-05 13:00:00,Bosm-w210497560,2.496,0.0,9.38,556.78,-6.884,89084.79999999999,97993.28,9.38
2011-01-05 14:00:00,Bosm-w210497560,2.136,0.0,7.58,556.78,-5.444,89084.79999999999,97993.28,7.58
2011-01-05 15:00:00,Bosm-w210497560,2.084,0.0,4.75,556.78,-2.666,89084.79999999999,97993.28,4.75
2011-01-05 16:00:00,Bosm-w210497560,2.062,0.0,0.0,556.78,2.062,89084.79999999999,97993.28,0.0
2011-01-05 17:00:00,Bosm-w210497560,2.412,0.0,0.0,556.78,2.412,89084.79999999999,97993.28,0.0
2011-01-05 18:00:00,Bosm-w210497560,3.977,0.0,0.0,556.78,3.977,89084.79999999999,97993.28,0.0
2011-01-05 19:00:00,Bosm-w210497560,6.896,0.0,0.0,556.78,6.896,89084.79999999999,97993.28,0.0
2011-01-05 20:00:00,Bosm-w210497560,2.346,0.0,0.0,556.78,2.346,89084.79999999999,97993.28,0.0
2011-01-05 21:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-05 22:00:00,Bosm-w210497560,1.755,0.0,0.0,556.78,1.755,89084.79999999999,97993.28,0.0
2011-01-05 23:00:00,Bosm-w210497560,0.79,0.0,0.0,556.78,0.79,89084.79999999999,97993.28,0.0
2011-01-06 00:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-06 01:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-06 02:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-06 03:00:00,Bosm-w210497560,1.78,1.558,0.0,556.78,1.78,89084.79999999999,97993.28,0.0
2011-01-06 04:00:00,Bosm-w210497560,0.222,0.0,0.0,556.78,0.222,89084.79999999999,97993.28,0.0
2011-01-06 05:00:00,Bosm-w210497560,1.085,0.0,0.0,556.78,1.085,89084.79999999999,97993.28,0.0
2011-01-06 06:00:00,Bosm-w210497560,3.992,0.0,0.0,556.78,3.992,89084.79999999999,97993.28,0.0
2011-01-06 07:00:00,Bosm-w210497560,2.861,0.0,0.0,556.78,2.861,89084.79999999999,97993.28,0.0
2011-01-06 08:00:00,Bosm-w210497560,2.466,0.0,0.0,556.78,2.466,89084.79999999999,97993.28,0.0
2011-01-06 09:00:00,Bosm-w210497560,3.72,1.558,0.0,556.78,3.72,89084.79999999999,97993.28,0.0
2011-01-06 10:00:00,Bosm-w210497560,3.594,1.558,6.71,556.78,-3.116,89084.79999999999,97993.28,6.71
2011-01-06 11:00:00,Bosm-w210497560,3.594,1.558,8.9,556.78,-5.306000000000001,89084.79999999999,97993.28,8.9
2011-01-06 12:00:00,Bosm-w210497560,4.842,1.558,9.83,556.78,-4.988,89084.79999999999,97993.28,9.83
2011-01-06 13:00:00,Bosm-w210497560,1.971,0.0,9.37,556.78,-7.398999999999999,89084.79999999999,97993.28,9.37
2011-01-06 14:00:00,Bosm-w210497560,1.672,0.0,7.65,556.78,-5.978000000000001,89084.79999999999,97993.28,7.65
2011-01-06 15:00:00,Bosm-w210497560,1.672,0.0,4.75,556.78,-3.0780000000000003,89084.79999999999,97993.28,4.75
2011-01-06 16:00:00,Bosm-w210497560,1.694,0.0,0.0,556.78,1.694,89084.79999999999,97993.28,0.0
2011-01-06 17:00:00,Bosm-w210497560,2.058,0.0,0.0,556.78,2.058,89084.79999999999,97993.28,0.0
2011-01-06 18:00:00,Bosm-w210497560,3.847,0.0,0.0,556.78,3.847,89084.79999999999,97993.28,0.0
2011-01-06 19:00:00,Bosm-w210497560,6.896,0.0,0.0,556.78,6.896,89084.79999999999,97993.28,0.0
