,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-01 01:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-01 02:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-01 03:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-01 04:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-01 05:00:00,B4466,2.571,0.0,0.0,373.79,2.571,59806.4,65787.04000000001,0.0
2011-01-01 06:00:00,B4466,9.435,0.0,0.0,373.79,9.435,59806.4,65787.04000000001,0.0
2011-01-01 07:00:00,B4466,2.579,0.0,0.0,373.79,2.579,59806.4,65787.04000000001,0.0
2011-01-01 08:00:00,B4466,3.837,2.4,0.0,373.79,3.837,59806.4,65787.04000000001,0.0
2011-01-01 09:00:00,B4466,3.837,2.4,1.92,373.79,1.8370000000000002,59806.4,65787.04000000001,2.0
2011-01-01 10:00:00,B4466,3.837,2.4,3.52,373.79,-0.0029999999999996696,59806.4,65787.04000000001,3.84
2011-01-01 11:00:00,B4466,3.837,2.4,3.9,373.79,-0.44300000000000006,59806.4,65787.04000000001,4.28
2011-01-01 12:00:00,B4466,11.829,2.4,4.2,373.79,7.199000000000001,59806.4,65787.04000000001,4.63
2011-01-01 13:00:00,B4466,2.58,0.0,4.05,373.79,-1.92,59806.4,65787.04000000001,4.5
2011-01-01 14:00:00,B4466,1.437,0.0,3.16,373.79,-2.123,59806.4,65787.04000000001,3.56
2011-01-01 15:00:00,B4466,1.436,0.0,2.35,373.79,-1.274,59806.4,65787.04000000001,2.71
2011-01-01 16:00:00,B4466,1.437,0.0,0.0,373.79,1.2970000000000002,59806.4,65787.04000000001,0.14
2011-01-01 17:00:00,B4466,2.58,0.0,0.0,373.79,2.58,59806.4,65787.04000000001,0.0
2011-01-01 18:00:00,B4466,9.429,0.0,0.0,373.79,9.429,59806.4,65787.04000000001,0.0
2011-01-01 19:00:00,B4466,11.714,0.0,0.0,373.79,11.714,59806.4,65787.04000000001,0.0
2011-01-01 20:00:00,B4466,2.579,0.0,0.0,373.79,2.579,59806.4,65787.04000000001,0.0
2011-01-01 21:00:00,B4466,2.572,0.0,0.0,373.79,2.572,59806.4,65787.04000000001,0.0
2011-01-01 22:00:00,B4466,2.572,0.0,0.0,373.79,2.572,59806.4,65787.04000000001,0.0
2011-01-01 23:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-02 00:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-02 01:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-02 02:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-02 03:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-02 04:00:00,B4466,1.428,0.0,0.0,373.79,1.428,59806.4,65787.04000000001,0.0
2011-01-02 05:00:00,B4466,2.571,0.0,0.0,373.79,2.571,59806.4,65787.04000000001,0.0
2011-01-02 06:00:00,B4466,9.435,0.0,0.0,373.79,9.435,59806.4,65787.04000000001,0.0
2011-01-02 07:00:00,B4466,2.579,0.0,0.0,373.79,2.579,59806.4,65787.04000000001,0.0
2011-01-02 08:00:00,B4466,3.837,2.4,0.0,373.79,3.837,59806.4,65787.04000000001,0.0
2011-01-02 09:00:00,B4466,3.838,2.4,1.91,373.79,1.8080000000000003,59806.4,65787.04000000001,2.03
2011-01-02 10:00:00,B4466,3.838,2.4,3.72,373.79,-0.2320000000000002,59806.4,65787.04000000001,4.07
2011-01-02 11:00:00,B4466,3.838,2.4,5.13,373.79,-1.7619999999999996,59806.4,65787.04000000001,5.6
2011-01-02 12:00:00,B4466,11.836,2.4,5.24,373.79,6.086,59806.4,65787.04000000001,5.75
2011-01-02 13:00:00,B4466,2.58,0.0,4.17,373.79,-2.04,59806.4,65787.04000000001,4.62
2011-01-02 14:00:00,B4466,1.437,0.0,3.34,373.79,-2.293,59806.4,65787.04000000001,3.73
2011-01-02 15:00:00,B4466,1.437,0.0,0.46,373.79,0.7370000000000001,59806.4,65787.04000000001,0.7
2011-01-02 16:00:00,B4466,1.436,0.0,0.0,373.79,1.436,59806.4,65787.04000000001,0.0
2011-01-02 17:00:00,B4466,2.58,0.0,0.0,373.79,2.58,59806.4,65787.04000000001,0.0
2011-01-02 18:00:00,B4466,9.436,0.0,0.0,373.79,9.436,59806.4,65787.04000000001,0.0
2011-01-02 19:00:00,B4466,11.714,0.0,0.0,373.79,11.714,59806.4,65787.04000000001,0.0
2011-01-02 20:00:00,B4466,2.579,0.0,0.0,373.79,2.579,59806.4,65787.04000000001,0.0
2011-01-02 21:00:00,B4466,2.572,0.0,0.0,373.79,2.572,59806.4,65787.04000000001,0.0
2011-01-02 22:00:00,B4466,2.572,0.0,0.0,373.79,2.572,59806.4,65787.04000000001,0.0
2011-01-02 23:00:00,B4466,1.429,0.0,0.0,373.79,1.429,59806.4,65787.04000000001,0.0
2011-01-03 00:00:00,B4466,3.829,2.4,0.0,373.79,3.829,59806.4,65787.04000000001,0.0
2011-01-03 01:00:00,B4466,3.828,2.4,0.0,373.79,3.828,59806.4,65787.04000000001,0.0
2011-01-03 02:00:00,B4466,3.828,2.4,0.0,373.79,3.828,59806.4,65787.04000000001,0.0
2011-01-03 03:00:00,B4466,3.828,2.4,0.0,373.79,3.828,59806.4,65787.04000000001,0.0
2011-01-03 04:00:00,B4466,3.828,2.4,0.0,373.79,3.828,59806.4,65787.04000000001,0.0
2011-01-03 05:00:00,B4466,2.572,0.0,0.0,373.79,2.572,59806.4,65787.04000000001,0.0
2011-01-03 06:00:00,B4466,9.437,0.0,0.0,373.79,9.437,59806.4,65787.04000000001,0.0
2011-01-03 07:00:00,B4466,2.58,0.0,0.0,373.79,2.58,59806.4,65787.04000000001,0.0
