,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-01 01:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-01 02:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-01 03:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-01 04:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-01 05:00:00,B1570,0.371,0.0,0.0,62.74,0.371,10038.4,11042.24,0.0
2011-01-01 06:00:00,B1570,1.362,0.0,0.0,62.74,1.362,10038.4,11042.24,0.0
2011-01-01 07:00:00,B1570,0.373,0.0,0.0,62.74,0.373,10038.4,11042.24,0.0
2011-01-01 08:00:00,B1570,2.608,2.4,0.0,62.74,2.608,10038.4,11042.24,0.0
2011-01-01 09:00:00,B1570,2.608,2.4,0.62,62.74,1.968,10038.4,11042.24,0.64
2011-01-01 10:00:00,B1570,2.608,2.4,0.86,62.74,1.718,10038.4,11042.24,0.89
2011-01-01 11:00:00,B1570,2.608,2.4,0.85,62.74,1.678,10038.4,11042.24,0.93
2011-01-01 12:00:00,B1570,3.763,2.4,0.88,62.74,2.763,10038.4,11042.24,1.0
2011-01-01 13:00:00,B1570,0.373,0.0,0.84,62.74,-0.607,10038.4,11042.24,0.98
2011-01-01 14:00:00,B1570,0.208,0.0,0.65,62.74,-0.5920000000000001,10038.4,11042.24,0.8
2011-01-01 15:00:00,B1570,0.208,0.0,0.51,62.74,-0.45200000000000007,10038.4,11042.24,0.66
2011-01-01 16:00:00,B1570,0.208,0.0,0.0,62.74,0.15799999999999997,10038.4,11042.24,0.05
2011-01-01 17:00:00,B1570,0.373,0.0,0.0,62.74,0.373,10038.4,11042.24,0.0
2011-01-01 18:00:00,B1570,1.363,0.0,0.0,62.74,1.363,10038.4,11042.24,0.0
2011-01-01 19:00:00,B1570,1.693,0.0,0.0,62.74,1.693,10038.4,11042.24,0.0
2011-01-01 20:00:00,B1570,0.373,0.0,0.0,62.74,0.373,10038.4,11042.24,0.0
2011-01-01 21:00:00,B1570,0.371,0.0,0.0,62.74,0.371,10038.4,11042.24,0.0
2011-01-01 22:00:00,B1570,0.371,0.0,0.0,62.74,0.371,10038.4,11042.24,0.0
2011-01-01 23:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 00:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 01:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 02:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 03:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 04:00:00,B1570,0.206,0.0,0.0,62.74,0.206,10038.4,11042.24,0.0
2011-01-02 05:00:00,B1570,0.371,0.0,0.0,62.74,0.371,10038.4,11042.24,0.0
2011-01-02 06:00:00,B1570,1.362,0.0,0.0,62.74,1.362,10038.4,11042.24,0.0
2011-01-02 07:00:00,B1570,0.373,0.0,0.0,62.74,0.373,10038.4,11042.24,0.0
2011-01-02 08:00:00,B1570,2.608,2.4,0.0,62.74,2.608,10038.4,11042.24,0.0
2011-01-02 09:00:00,B1570,2.608,2.4,0.82,62.74,1.7680000000000002,10038.4,11042.24,0.84
2011-01-02 10:00:00,B1570,2.608,2.4,1.23,62.74,1.348,10038.4,11042.24,1.26
2011-01-02 11:00:00,B1570,2.608,2.4,1.48,62.74,1.028,10038.4,11042.24,1.58
2011-01-02 12:00:00,B1570,3.763,2.4,1.25,62.74,2.383,10038.4,11042.24,1.38
2011-01-02 13:00:00,B1570,0.373,0.0,0.9,62.74,-0.667,10038.4,11042.24,1.04
2011-01-02 14:00:00,B1570,0.208,0.0,0.79,62.74,-0.7220000000000001,10038.4,11042.24,0.93
2011-01-02 15:00:00,B1570,0.208,0.0,0.5,62.74,-0.372,10038.4,11042.24,0.58
2011-01-02 16:00:00,B1570,0.208,0.0,0.0,62.74,0.208,10038.4,11042.24,0.0
