,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 01:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 02:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 03:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 04:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 05:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-01 06:00:00,dasFlores4,0.092,0.0,0.0,41.01,0.092,6561.599999999999,7217.76,0.0
2011-01-01 07:00:00,dasFlores4,0.932,0.0,0.0,41.01,0.932,6561.599999999999,7217.76,0.0
2011-01-01 08:00:00,dasFlores4,0.886,0.0,0.0,41.01,0.886,6561.599999999999,7217.76,0.0
2011-01-01 09:00:00,dasFlores4,0.816,0.0,0.39,41.01,-0.814,6561.599999999999,7217.76,1.63
2011-01-01 10:00:00,dasFlores4,0.692,0.0,0.56,41.01,-1.5679999999999998,6561.599999999999,7217.76,2.26
2011-01-01 11:00:00,dasFlores4,0.843,0.0,0.55,41.01,-1.5270000000000001,6561.599999999999,7217.76,2.37
2011-01-01 12:00:00,dasFlores4,0.442,0.0,0.57,41.01,-2.098,6561.599999999999,7217.76,2.54
2011-01-01 13:00:00,dasFlores4,0.375,0.0,0.54,41.01,-2.145,6561.599999999999,7217.76,2.52
2011-01-01 14:00:00,dasFlores4,0.363,0.0,0.43,41.01,-1.737,6561.599999999999,7217.76,2.1
2011-01-01 15:00:00,dasFlores4,0.396,0.0,0.33,41.01,-1.3439999999999999,6561.599999999999,7217.76,1.74
2011-01-01 16:00:00,dasFlores4,0.472,0.0,0.0,41.01,-0.06800000000000006,6561.599999999999,7217.76,0.54
2011-01-01 17:00:00,dasFlores4,0.532,0.0,0.0,41.01,0.532,6561.599999999999,7217.76,0.0
2011-01-01 18:00:00,dasFlores4,0.573,0.0,0.0,41.01,0.573,6561.599999999999,7217.76,0.0
2011-01-01 19:00:00,dasFlores4,1.125,0.0,0.0,41.01,1.125,6561.599999999999,7217.76,0.0
2011-01-01 20:00:00,dasFlores4,0.707,0.0,0.0,41.01,0.707,6561.599999999999,7217.76,0.0
2011-01-01 21:00:00,dasFlores4,0.717,0.0,0.0,41.01,0.717,6561.599999999999,7217.76,0.0
2011-01-01 22:00:00,dasFlores4,0.723,0.0,0.0,41.01,0.723,6561.599999999999,7217.76,0.0
2011-01-01 23:00:00,dasFlores4,0.592,0.0,0.0,41.01,0.592,6561.599999999999,7217.76,0.0
2011-01-02 00:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 01:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 02:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 03:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 04:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 05:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 06:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-02 07:00:00,dasFlores4,1.031,0.0,0.0,41.01,1.031,6561.599999999999,7217.76,0.0
2011-01-02 08:00:00,dasFlores4,0.988,0.0,0.0,41.01,0.988,6561.599999999999,7217.76,0.0
2011-01-02 09:00:00,dasFlores4,0.968,0.0,0.51,41.01,-0.792,6561.599999999999,7217.76,1.76
2011-01-02 10:00:00,dasFlores4,0.853,0.0,0.79,41.01,-1.777,6561.599999999999,7217.76,2.63
2011-01-02 11:00:00,dasFlores4,1.012,0.0,0.96,41.01,-2.258,6561.599999999999,7217.76,3.27
2011-01-02 12:00:00,dasFlores4,0.534,0.0,0.81,41.01,-2.596,6561.599999999999,7217.76,3.13
2011-01-02 13:00:00,dasFlores4,0.477,0.0,0.59,41.01,-2.073,6561.599999999999,7217.76,2.55
2011-01-02 14:00:00,dasFlores4,0.5,0.0,0.51,41.01,-1.6600000000000001,6561.599999999999,7217.76,2.16
2011-01-02 15:00:00,dasFlores4,0.595,0.0,0.32,41.01,-0.7050000000000001,6561.599999999999,7217.76,1.3
2011-01-02 16:00:00,dasFlores4,0.647,0.0,0.0,41.01,0.647,6561.599999999999,7217.76,0.0
2011-01-02 17:00:00,dasFlores4,0.672,0.0,0.0,41.01,0.672,6561.599999999999,7217.76,0.0
2011-01-02 18:00:00,dasFlores4,0.661,0.0,0.0,41.01,0.661,6561.599999999999,7217.76,0.0
2011-01-02 19:00:00,dasFlores4,1.206,0.0,0.0,41.01,1.206,6561.599999999999,7217.76,0.0
2011-01-02 20:00:00,dasFlores4,0.803,0.0,0.0,41.01,0.803,6561.599999999999,7217.76,0.0
2011-01-02 21:00:00,dasFlores4,0.802,0.0,0.0,41.01,0.802,6561.599999999999,7217.76,0.0
2011-01-02 22:00:00,dasFlores4,0.831,0.0,0.0,41.01,0.831,6561.599999999999,7217.76,0.0
2011-01-02 23:00:00,dasFlores4,0.76,0.0,0.0,41.01,0.76,6561.599999999999,7217.76,0.0
2011-01-03 00:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 01:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 02:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 03:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 04:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 05:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-03 06:00:00,dasFlores4,0.147,0.0,0.0,41.01,0.147,6561.599999999999,7217.76,0.0
2011-01-03 07:00:00,dasFlores4,1.128,0.0,0.0,41.01,1.128,6561.599999999999,7217.76,0.0
2011-01-03 08:00:00,dasFlores4,1.082,0.0,0.0,41.01,1.082,6561.599999999999,7217.76,0.0
2011-01-03 09:00:00,dasFlores4,0.888,0.0,0.44,41.01,-0.4720000000000001,6561.599999999999,7217.76,1.36
2011-01-03 10:00:00,dasFlores4,0.083,0.0,0.65,41.01,-1.9469999999999998,6561.599999999999,7217.76,2.03
2011-01-03 11:00:00,dasFlores4,0.121,0.0,0.82,41.01,-2.369,6561.599999999999,7217.76,2.49
2011-01-03 12:00:00,dasFlores4,0.083,0.0,0.91,41.01,-2.747,6561.599999999999,7217.76,2.83
2011-01-03 13:00:00,dasFlores4,0.083,0.0,0.82,41.01,-2.687,6561.599999999999,7217.76,2.77
2011-01-03 14:00:00,dasFlores4,0.083,0.0,0.65,41.01,-2.2769999999999997,6561.599999999999,7217.76,2.36
2011-01-03 15:00:00,dasFlores4,0.083,0.0,0.41,41.01,-1.607,6561.599999999999,7217.76,1.69
2011-01-03 16:00:00,dasFlores4,0.083,0.0,0.0,41.01,-0.347,6561.599999999999,7217.76,0.43
2011-01-03 17:00:00,dasFlores4,0.889,0.0,0.0,41.01,0.889,6561.599999999999,7217.76,0.0
2011-01-03 18:00:00,dasFlores4,0.898,0.0,0.0,41.01,0.898,6561.599999999999,7217.76,0.0
2011-01-03 19:00:00,dasFlores4,1.445,0.0,0.0,41.01,1.445,6561.599999999999,7217.76,0.0
2011-01-03 20:00:00,dasFlores4,0.962,0.0,0.0,41.01,0.962,6561.599999999999,7217.76,0.0
2011-01-03 21:00:00,dasFlores4,0.958,0.0,0.0,41.01,0.958,6561.599999999999,7217.76,0.0
2011-01-03 22:00:00,dasFlores4,0.939,0.0,0.0,41.01,0.939,6561.599999999999,7217.76,0.0
2011-01-03 23:00:00,dasFlores4,0.764,0.0,0.0,41.01,0.764,6561.599999999999,7217.76,0.0
2011-01-04 00:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 01:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 02:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 03:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 04:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 05:00:00,dasFlores4,0.066,0.0,0.0,41.01,0.066,6561.599999999999,7217.76,0.0
2011-01-04 06:00:00,dasFlores4,0.147,0.0,0.0,41.01,0.147,6561.599999999999,7217.76,0.0
