,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-01 01:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-01 02:00:00,AugustoTroni1,1.037,0.0,0.0,186.64,1.037,29862.399999999998,32848.64,0.0
2011-01-01 03:00:00,AugustoTroni1,1.037,0.0,0.0,186.64,1.037,29862.399999999998,32848.64,0.0
2011-01-01 04:00:00,AugustoTroni1,1.037,0.0,0.0,186.64,1.037,29862.399999999998,32848.64,0.0
2011-01-01 05:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-01 06:00:00,AugustoTroni1,1.573,0.0,0.0,186.64,1.573,29862.399999999998,32848.64,0.0
2011-01-01 07:00:00,AugustoTroni1,4.976,0.0,0.0,186.64,4.976,29862.399999999998,32848.64,0.0
2011-01-01 08:00:00,AugustoTroni1,4.609,0.0,0.0,186.64,4.609,29862.399999999998,32848.64,0.0
2011-01-01 09:00:00,AugustoTroni1,5.004,0.0,1.83,186.64,-2.6560000000000006,29862.399999999998,32848.64,7.66
2011-01-01 10:00:00,AugustoTroni1,4.415,0.0,2.55,186.64,-5.765,29862.399999999998,32848.64,10.18
2011-01-01 11:00:00,AugustoTroni1,10.021,0.0,2.53,186.64,-0.24899999999999878,29862.399999999998,32848.64,10.27
2011-01-01 12:00:00,AugustoTroni1,2.535,0.0,2.61,186.64,-7.994999999999999,29862.399999999998,32848.64,10.53
2011-01-01 13:00:00,AugustoTroni1,2.486,0.0,2.49,186.64,-8.033999999999999,29862.399999999998,32848.64,10.52
2011-01-01 14:00:00,AugustoTroni1,2.485,0.0,1.93,186.64,-6.105,29862.399999999998,32848.64,8.59
2011-01-01 15:00:00,AugustoTroni1,2.485,0.0,1.52,186.64,-4.365,29862.399999999998,32848.64,6.85
2011-01-01 16:00:00,AugustoTroni1,2.868,0.0,0.0,186.64,1.5179999999999998,29862.399999999998,32848.64,1.35
2011-01-01 17:00:00,AugustoTroni1,3.075,0.0,0.0,186.64,3.075,29862.399999999998,32848.64,0.0
2011-01-01 18:00:00,AugustoTroni1,3.853,0.0,0.0,186.64,3.853,29862.399999999998,32848.64,0.0
2011-01-01 19:00:00,AugustoTroni1,15.891,0.0,0.0,186.64,15.891,29862.399999999998,32848.64,0.0
2011-01-01 20:00:00,AugustoTroni1,4.915,0.0,0.0,186.64,4.915,29862.399999999998,32848.64,0.0
2011-01-01 21:00:00,AugustoTroni1,4.947,0.0,0.0,186.64,4.947,29862.399999999998,32848.64,0.0
2011-01-01 22:00:00,AugustoTroni1,5.037,0.0,0.0,186.64,5.037,29862.399999999998,32848.64,0.0
2011-01-01 23:00:00,AugustoTroni1,2.921,0.0,0.0,186.64,2.921,29862.399999999998,32848.64,0.0
2011-01-02 00:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-02 01:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-02 02:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-02 03:00:00,AugustoTroni1,1.037,0.0,0.0,186.64,1.037,29862.399999999998,32848.64,0.0
2011-01-02 04:00:00,AugustoTroni1,1.037,0.0,0.0,186.64,1.037,29862.399999999998,32848.64,0.0
2011-01-02 05:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-02 06:00:00,AugustoTroni1,1.038,0.0,0.0,186.64,1.038,29862.399999999998,32848.64,0.0
2011-01-02 07:00:00,AugustoTroni1,6.008,0.0,0.0,186.64,6.008,29862.399999999998,32848.64,0.0
2011-01-02 08:00:00,AugustoTroni1,5.655,0.0,0.0,186.64,5.655,29862.399999999998,32848.64,0.0
2011-01-02 09:00:00,AugustoTroni1,6.605,0.0,2.4,186.64,-1.424999999999999,29862.399999999998,32848.64,8.03
2011-01-02 10:00:00,AugustoTroni1,6.036,0.0,3.61,186.64,-5.6240000000000006,29862.399999999998,32848.64,11.66
2011-01-02 11:00:00,AugustoTroni1,10.557,0.0,4.37,186.64,-3.513,29862.399999999998,32848.64,14.07
2011-01-02 12:00:00,AugustoTroni1,3.561,0.0,3.69,186.64,-9.399000000000001,29862.399999999998,32848.64,12.96
2011-01-02 13:00:00,AugustoTroni1,3.239,0.0,2.68,186.64,-7.401000000000001,29862.399999999998,32848.64,10.64
2011-01-02 14:00:00,AugustoTroni1,3.319,0.0,2.32,186.64,-5.501,29862.399999999998,32848.64,8.82
2011-01-02 15:00:00,AugustoTroni1,3.696,0.0,1.46,186.64,-1.2639999999999998,29862.399999999998,32848.64,4.96
2011-01-02 16:00:00,AugustoTroni1,3.946,0.0,0.0,186.64,3.946,29862.399999999998,32848.64,0.0
2011-01-02 17:00:00,AugustoTroni1,4.034,0.0,0.0,186.64,4.034,29862.399999999998,32848.64,0.0
2011-01-02 18:00:00,AugustoTroni1,3.984,0.0,0.0,186.64,3.984,29862.399999999998,32848.64,0.0
2011-01-02 19:00:00,AugustoTroni1,15.017,0.0,0.0,186.64,15.017,29862.399999999998,32848.64,0.0
2011-01-02 20:00:00,AugustoTroni1,5.574,0.0,0.0,186.64,5.574,29862.399999999998,32848.64,0.0
2011-01-02 21:00:00,AugustoTroni1,5.631,0.0,0.0,186.64,5.631,29862.399999999998,32848.64,0.0
2011-01-02 22:00:00,AugustoTroni1,5.809,0.0,0.0,186.64,5.809,29862.399999999998,32848.64,0.0
2011-01-02 23:00:00,AugustoTroni1,4.118,0.0,0.0,186.64,4.118,29862.399999999998,32848.64,0.0
