,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 01:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 02:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 03:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 04:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 05:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 06:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 07:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 08:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 09:00:00,Gimno3,0.0,0.0,2.15,219.61,-3.54,35137.600000000006,38651.36000000001,3.54
2011-01-01 10:00:00,Gimno3,0.0,0.0,3.01,219.61,-4.69,35137.600000000006,38651.36000000001,4.69
2011-01-01 11:00:00,Gimno3,0.0,0.0,2.99,219.61,-4.56,35137.600000000006,38651.36000000001,4.56
2011-01-01 12:00:00,Gimno3,0.0,0.0,3.08,219.61,-4.56,35137.600000000006,38651.36000000001,4.56
2011-01-01 13:00:00,Gimno3,0.0,0.0,2.93,219.61,-4.19,35137.600000000006,38651.36000000001,4.19
2011-01-01 14:00:00,Gimno3,0.0,0.0,2.29,219.61,-3.23,35137.600000000006,38651.36000000001,3.23
2011-01-01 15:00:00,Gimno3,0.0,0.0,1.8,219.61,-2.53,35137.600000000006,38651.36000000001,2.53
2011-01-01 16:00:00,Gimno3,0.0,0.0,0.0,219.61,-0.3,35137.600000000006,38651.36000000001,0.3
2011-01-01 17:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 18:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 19:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 20:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 21:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 22:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-01 23:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 00:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 01:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 02:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 03:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 04:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 05:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 06:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 07:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 08:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 09:00:00,Gimno3,0.0,0.0,2.82,219.61,-4.17,35137.600000000006,38651.36000000001,4.17
2011-01-02 10:00:00,Gimno3,0.0,0.0,4.26,219.61,-6.06,35137.600000000006,38651.36000000001,6.06
2011-01-02 11:00:00,Gimno3,0.0,0.0,5.17,219.61,-7.19,35137.600000000006,38651.36000000001,7.19
2011-01-02 12:00:00,Gimno3,0.0,0.0,4.35,219.61,-6.1,35137.600000000006,38651.36000000001,6.1
2011-01-02 13:00:00,Gimno3,0.0,0.0,3.15,219.61,-4.41,35137.600000000006,38651.36000000001,4.41
2011-01-02 14:00:00,Gimno3,0.0,0.0,2.74,219.61,-3.7,35137.600000000006,38651.36000000001,3.7
2011-01-02 15:00:00,Gimno3,0.0,0.0,1.74,219.61,-2.22,35137.600000000006,38651.36000000001,2.22
2011-01-02 16:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 17:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 18:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 19:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 20:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 21:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 22:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-02 23:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 00:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 01:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 02:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 03:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 04:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 05:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 06:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 07:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 08:00:00,Gimno3,7.778,0.0,0.0,219.61,7.778,35137.600000000006,38651.36000000001,0.0
2011-01-03 09:00:00,Gimno3,10.042,0.0,2.43,219.61,6.6419999999999995,35137.600000000006,38651.36000000001,3.4
2011-01-03 10:00:00,Gimno3,9.309,0.0,3.56,219.61,4.428999999999999,35137.600000000006,38651.36000000001,4.88
2011-01-03 11:00:00,Gimno3,8.461,0.0,4.46,219.61,2.551,35137.600000000006,38651.36000000001,5.91
2011-01-03 12:00:00,Gimno3,7.531,0.0,4.86,219.61,1.181,35137.600000000006,38651.36000000001,6.35
2011-01-03 13:00:00,Gimno3,6.333,0.0,4.38,219.61,0.6230000000000002,35137.600000000006,38651.36000000001,5.71
2011-01-03 14:00:00,Gimno3,5.883,0.0,3.48,219.61,1.3529999999999998,35137.600000000006,38651.36000000001,4.53
2011-01-03 15:00:00,Gimno3,6.256,0.0,2.23,219.61,3.386,35137.600000000006,38651.36000000001,2.87
2011-01-03 16:00:00,Gimno3,6.009,0.0,0.0,219.61,5.759,35137.600000000006,38651.36000000001,0.25
2011-01-03 17:00:00,Gimno3,5.42,0.0,0.0,219.61,5.42,35137.600000000006,38651.36000000001,0.0
2011-01-03 18:00:00,Gimno3,4.332,0.0,0.0,219.61,4.332,35137.600000000006,38651.36000000001,0.0
2011-01-03 19:00:00,Gimno3,0.743,0.0,0.0,219.61,0.743,35137.600000000006,38651.36000000001,0.0
2011-01-03 20:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 21:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 22:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-03 23:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 00:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 01:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 02:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 03:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 04:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 05:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 06:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 07:00:00,Gimno3,0.0,0.0,0.0,219.61,0.0,35137.600000000006,38651.36000000001,0.0
2011-01-04 08:00:00,Gimno3,3.502,0.0,0.0,219.61,3.502,35137.600000000006,38651.36000000001,0.0
2011-01-04 09:00:00,Gimno3,6.17,0.0,2.11,219.61,2.89,35137.600000000006,38651.36000000001,3.28
2011-01-04 10:00:00,Gimno3,5.868,0.0,2.83,219.61,1.5180000000000007,35137.600000000006,38651.36000000001,4.35
2011-01-04 11:00:00,Gimno3,5.457,0.0,3.83,219.61,-0.03300000000000036,35137.600000000006,38651.36000000001,5.49
2011-01-04 12:00:00,Gimno3,4.996,0.0,4.19,219.61,-0.6839999999999993,35137.600000000006,38651.36000000001,5.68
