,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 01:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 02:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 03:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 04:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 05:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-01 06:00:00,25Abril_Principal3,0.096,0.0,0.0,43.65,0.096,6984.0,7682.400000000001,0.0
2011-01-01 07:00:00,25Abril_Principal3,0.153,0.0,0.0,43.65,0.153,6984.0,7682.400000000001,0.0
2011-01-01 08:00:00,25Abril_Principal3,0.153,0.0,0.0,43.65,0.153,6984.0,7682.400000000001,0.0
2011-01-01 09:00:00,25Abril_Principal3,0.275,0.0,0.18,43.65,0.03500000000000003,6984.0,7682.400000000001,0.24
2011-01-01 10:00:00,25Abril_Principal3,0.275,0.0,0.56,43.65,-0.705,6984.0,7682.400000000001,0.98
2011-01-01 11:00:00,25Abril_Principal3,0.713,0.0,0.6,43.65,-0.697,6984.0,7682.400000000001,1.41
2011-01-01 12:00:00,25Abril_Principal3,0.189,0.0,0.63,43.65,-1.331,6984.0,7682.400000000001,1.52
2011-01-01 13:00:00,25Abril_Principal3,0.189,0.0,0.61,43.65,-1.281,6984.0,7682.400000000001,1.47
2011-01-01 14:00:00,25Abril_Principal3,0.189,0.0,0.48,43.65,-1.031,6984.0,7682.400000000001,1.22
2011-01-01 15:00:00,25Abril_Principal3,0.189,0.0,0.4,43.65,-0.871,6984.0,7682.400000000001,1.06
2011-01-01 16:00:00,25Abril_Principal3,0.189,0.0,0.04,43.65,-0.121,6984.0,7682.400000000001,0.31
2011-01-01 17:00:00,25Abril_Principal3,0.189,0.0,0.0,43.65,0.189,6984.0,7682.400000000001,0.0
2011-01-01 18:00:00,25Abril_Principal3,0.233,0.0,0.0,43.65,0.233,6984.0,7682.400000000001,0.0
2011-01-01 19:00:00,25Abril_Principal3,1.099,0.0,0.0,43.65,1.099,6984.0,7682.400000000001,0.0
2011-01-01 20:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-01 21:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-01 22:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-01 23:00:00,25Abril_Principal3,0.159,0.0,0.0,43.65,0.159,6984.0,7682.400000000001,0.0
2011-01-02 00:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 01:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 02:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 03:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 04:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 05:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 06:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-02 07:00:00,25Abril_Principal3,0.153,0.0,0.0,43.65,0.153,6984.0,7682.400000000001,0.0
2011-01-02 08:00:00,25Abril_Principal3,0.153,0.0,0.0,43.65,0.153,6984.0,7682.400000000001,0.0
2011-01-02 09:00:00,25Abril_Principal3,0.302,0.0,0.33,43.65,-0.16799999999999998,6984.0,7682.400000000001,0.47
2011-01-02 10:00:00,25Abril_Principal3,0.302,0.0,0.79,43.65,-0.988,6984.0,7682.400000000001,1.29
2011-01-02 11:00:00,25Abril_Principal3,0.74,0.0,1.01,43.65,-1.28,6984.0,7682.400000000001,2.02
2011-01-02 12:00:00,25Abril_Principal3,0.189,0.0,0.89,43.65,-1.7409999999999999,6984.0,7682.400000000001,1.93
2011-01-02 13:00:00,25Abril_Principal3,0.189,0.0,0.65,43.65,-1.321,6984.0,7682.400000000001,1.51
2011-01-02 14:00:00,25Abril_Principal3,0.189,0.0,0.57,43.65,-1.101,6984.0,7682.400000000001,1.29
2011-01-02 15:00:00,25Abril_Principal3,0.189,0.0,0.37,43.65,-0.591,6984.0,7682.400000000001,0.78
2011-01-02 16:00:00,25Abril_Principal3,0.189,0.0,0.0,43.65,0.189,6984.0,7682.400000000001,0.0
2011-01-02 17:00:00,25Abril_Principal3,0.189,0.0,0.0,43.65,0.189,6984.0,7682.400000000001,0.0
2011-01-02 18:00:00,25Abril_Principal3,0.189,0.0,0.0,43.65,0.189,6984.0,7682.400000000001,0.0
2011-01-02 19:00:00,25Abril_Principal3,1.055,0.0,0.0,43.65,1.055,6984.0,7682.400000000001,0.0
2011-01-02 20:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-02 21:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-02 22:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-02 23:00:00,25Abril_Principal3,0.159,0.0,0.0,43.65,0.159,6984.0,7682.400000000001,0.0
2011-01-03 00:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 01:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 02:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 03:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 04:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 05:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-03 06:00:00,25Abril_Principal3,0.154,0.0,0.0,43.65,0.154,6984.0,7682.400000000001,0.0
2011-01-03 07:00:00,25Abril_Principal3,0.25,0.0,0.0,43.65,0.25,6984.0,7682.400000000001,0.0
2011-01-03 08:00:00,25Abril_Principal3,0.25,0.0,0.0,43.65,0.25,6984.0,7682.400000000001,0.0
2011-01-03 09:00:00,25Abril_Principal3,0.106,0.0,0.33,43.65,-0.324,6984.0,7682.400000000001,0.43
2011-01-03 10:00:00,25Abril_Principal3,0.086,0.0,0.65,43.65,-0.9540000000000001,6984.0,7682.400000000001,1.04
2011-01-03 11:00:00,25Abril_Principal3,0.126,0.0,0.85,43.65,-1.424,6984.0,7682.400000000001,1.55
2011-01-03 12:00:00,25Abril_Principal3,0.086,0.0,0.97,43.65,-1.724,6984.0,7682.400000000001,1.81
2011-01-03 13:00:00,25Abril_Principal3,0.086,0.0,0.89,43.65,-1.644,6984.0,7682.400000000001,1.73
2011-01-03 14:00:00,25Abril_Principal3,0.086,0.0,0.71,43.65,-1.3739999999999999,6984.0,7682.400000000001,1.46
2011-01-03 15:00:00,25Abril_Principal3,0.086,0.0,0.47,43.65,-0.9540000000000001,6984.0,7682.400000000001,1.04
2011-01-03 16:00:00,25Abril_Principal3,0.086,0.0,0.0,43.65,-0.124,6984.0,7682.400000000001,0.21
2011-01-03 17:00:00,25Abril_Principal3,0.146,0.0,0.0,43.65,0.146,6984.0,7682.400000000001,0.0
2011-01-03 18:00:00,25Abril_Principal3,0.203,0.0,0.0,43.65,0.203,6984.0,7682.400000000001,0.0
2011-01-03 19:00:00,25Abril_Principal3,1.129,0.0,0.0,43.65,1.129,6984.0,7682.400000000001,0.0
2011-01-03 20:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-03 21:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-03 22:00:00,25Abril_Principal3,0.357,0.0,0.0,43.65,0.357,6984.0,7682.400000000001,0.0
2011-01-03 23:00:00,25Abril_Principal3,0.159,0.0,0.0,43.65,0.159,6984.0,7682.400000000001,0.0
2011-01-04 00:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 01:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 02:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 03:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 04:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 05:00:00,25Abril_Principal3,0.069,0.0,0.0,43.65,0.069,6984.0,7682.400000000001,0.0
2011-01-04 06:00:00,25Abril_Principal3,0.154,0.0,0.0,43.65,0.154,6984.0,7682.400000000001,0.0
