,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 01:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 02:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 03:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 04:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 05:00:00,NoeLuis12,0.056,0.0,0.0,32.07,0.056,5131.2,5644.320000000001,0.0
2011-01-01 06:00:00,NoeLuis12,0.078,0.0,0.0,32.07,0.078,5131.2,5644.320000000001,0.0
2011-01-01 07:00:00,NoeLuis12,0.123,0.0,0.0,32.07,0.123,5131.2,5644.320000000001,0.0
2011-01-01 08:00:00,NoeLuis12,0.123,0.0,0.0,32.07,0.123,5131.2,5644.320000000001,0.0
2011-01-01 09:00:00,NoeLuis12,0.222,0.0,0.1,32.07,-0.42800000000000005,5131.2,5644.320000000001,0.65
2011-01-01 10:00:00,NoeLuis12,0.222,0.0,0.11,32.07,-0.378,5131.2,5644.320000000001,0.6
2011-01-01 11:00:00,NoeLuis12,0.577,0.0,0.08,32.07,0.20699999999999996,5131.2,5644.320000000001,0.37
2011-01-01 12:00:00,NoeLuis12,0.152,0.0,0.07,32.07,-0.068,5131.2,5644.320000000001,0.22
2011-01-01 13:00:00,NoeLuis12,0.152,0.0,0.06,32.07,-0.008000000000000007,5131.2,5644.320000000001,0.16
2011-01-01 14:00:00,NoeLuis12,0.152,0.0,0.0,32.07,0.122,5131.2,5644.320000000001,0.03
2011-01-01 15:00:00,NoeLuis12,0.152,0.0,0.0,32.07,0.132,5131.2,5644.320000000001,0.02
2011-01-01 16:00:00,NoeLuis12,0.152,0.0,0.0,32.07,0.142,5131.2,5644.320000000001,0.01
2011-01-01 17:00:00,NoeLuis12,0.152,0.0,0.0,32.07,0.152,5131.2,5644.320000000001,0.0
2011-01-01 18:00:00,NoeLuis12,0.188,0.0,0.0,32.07,0.188,5131.2,5644.320000000001,0.0
