,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-01 01:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-01 02:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-01 03:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-01 04:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-01 05:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-01 06:00:00,AugustoTroni4,1.742,0.0,0.0,282.67,1.742,45227.200000000004,49749.920000000006,0.0
2011-01-01 07:00:00,AugustoTroni4,2.363,0.0,0.0,282.67,2.363,45227.200000000004,49749.920000000006,0.0
2011-01-01 08:00:00,AugustoTroni4,2.364,0.0,0.0,282.67,2.364,45227.200000000004,49749.920000000006,0.0
2011-01-01 09:00:00,AugustoTroni4,4.268,0.0,2.76,282.67,-7.472,45227.200000000004,49749.920000000006,11.74
2011-01-01 10:00:00,AugustoTroni4,4.267,0.0,3.86,282.67,-12.263000000000002,45227.200000000004,49749.920000000006,16.53
2011-01-01 11:00:00,AugustoTroni4,11.284,0.0,3.83,282.67,-4.696,45227.200000000004,49749.920000000006,15.98
2011-01-01 12:00:00,AugustoTroni4,2.942,0.0,3.96,282.67,-11.408,45227.200000000004,49749.920000000006,14.35
2011-01-01 13:00:00,AugustoTroni4,2.941,0.0,3.77,282.67,-9.369,45227.200000000004,49749.920000000006,12.31
2011-01-01 14:00:00,AugustoTroni4,2.941,0.0,2.94,282.67,-6.609000000000001,45227.200000000004,49749.920000000006,9.55
2011-01-01 15:00:00,AugustoTroni4,2.94,0.0,2.31,282.67,-5.1,45227.200000000004,49749.920000000006,8.04
2011-01-01 16:00:00,AugustoTroni4,2.941,0.0,0.0,282.67,0.2609999999999997,45227.200000000004,49749.920000000006,2.68
2011-01-01 17:00:00,AugustoTroni4,2.942,0.0,0.0,282.67,2.942,45227.200000000004,49749.920000000006,0.0
2011-01-01 18:00:00,AugustoTroni4,3.911,0.0,0.0,282.67,3.911,45227.200000000004,49749.920000000006,0.0
2011-01-01 19:00:00,AugustoTroni4,17.783,0.0,0.0,282.67,17.783,45227.200000000004,49749.920000000006,0.0
2011-01-01 20:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-01 21:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-01 22:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-01 23:00:00,AugustoTroni4,2.455,0.0,0.0,282.67,2.455,45227.200000000004,49749.920000000006,0.0
2011-01-02 00:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-02 01:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-02 02:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-02 03:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-02 04:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-02 05:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-02 06:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-02 07:00:00,AugustoTroni4,2.362,0.0,0.0,282.67,2.362,45227.200000000004,49749.920000000006,0.0
2011-01-02 08:00:00,AugustoTroni4,2.363,0.0,0.0,282.67,2.363,45227.200000000004,49749.920000000006,0.0
2011-01-02 09:00:00,AugustoTroni4,4.86,0.0,3.62,282.67,-8.440000000000001,45227.200000000004,49749.920000000006,13.3
2011-01-02 10:00:00,AugustoTroni4,4.86,0.0,5.46,282.67,-14.469999999999999,45227.200000000004,49749.920000000006,19.33
2011-01-02 11:00:00,AugustoTroni4,11.877,0.0,6.63,282.67,-10.522999999999998,45227.200000000004,49749.920000000006,22.4
2011-01-02 12:00:00,AugustoTroni4,2.942,0.0,5.6,282.67,-15.168,45227.200000000004,49749.920000000006,18.11
2011-01-02 13:00:00,AugustoTroni4,2.942,0.0,4.05,282.67,-9.748,45227.200000000004,49749.920000000006,12.69
2011-01-02 14:00:00,AugustoTroni4,2.941,0.0,3.54,282.67,-7.369000000000001,45227.200000000004,49749.920000000006,10.31
2011-01-02 15:00:00,AugustoTroni4,2.941,0.0,2.24,282.67,-2.859,45227.200000000004,49749.920000000006,5.8
2011-01-02 16:00:00,AugustoTroni4,2.94,0.0,0.0,282.67,2.94,45227.200000000004,49749.920000000006,0.0
2011-01-02 17:00:00,AugustoTroni4,2.941,0.0,0.0,282.67,2.941,45227.200000000004,49749.920000000006,0.0
2011-01-02 18:00:00,AugustoTroni4,2.942,0.0,0.0,282.67,2.942,45227.200000000004,49749.920000000006,0.0
2011-01-02 19:00:00,AugustoTroni4,16.815,0.0,0.0,282.67,16.815,45227.200000000004,49749.920000000006,0.0
2011-01-02 20:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-02 21:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-02 22:00:00,AugustoTroni4,5.631,0.0,0.0,282.67,5.631,45227.200000000004,49749.920000000006,0.0
2011-01-02 23:00:00,AugustoTroni4,2.455,0.0,0.0,282.67,2.455,45227.200000000004,49749.920000000006,0.0
2011-01-03 00:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-03 01:00:00,AugustoTroni4,1.149,0.0,0.0,282.67,1.149,45227.200000000004,49749.920000000006,0.0
2011-01-03 02:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-03 03:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-03 04:00:00,AugustoTroni4,1.148,0.0,0.0,282.67,1.148,45227.200000000004,49749.920000000006,0.0
2011-01-03 05:00:00,AugustoTroni4,1.15,0.0,0.0,282.67,1.15,45227.200000000004,49749.920000000006,0.0
2011-01-03 06:00:00,AugustoTroni4,3.036,0.0,0.0,282.67,3.036,45227.200000000004,49749.920000000006,0.0
2011-01-03 07:00:00,AugustoTroni4,4.134,0.0,0.0,282.67,4.134,45227.200000000004,49749.920000000006,0.0
2011-01-03 08:00:00,AugustoTroni4,4.134,0.0,0.0,282.67,4.134,45227.200000000004,49749.920000000006,0.0
2011-01-03 09:00:00,AugustoTroni4,1.556,0.0,3.12,282.67,-8.014,45227.200000000004,49749.920000000006,9.57
2011-01-03 10:00:00,AugustoTroni4,1.366,0.0,4.56,282.67,-13.574,45227.200000000004,49749.920000000006,14.94
2011-01-03 11:00:00,AugustoTroni4,1.844,0.0,5.71,282.67,-15.426,45227.200000000004,49749.920000000006,17.27
2011-01-03 12:00:00,AugustoTroni4,1.366,0.0,6.27,282.67,-16.194,45227.200000000004,49749.920000000006,17.56
