,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 01:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 02:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 03:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 04:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 05:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-01 06:00:00,EvaristoSilva7,1.486,0.0,0.0,186.0,1.486,29760.0,32736.000000000004,0.0
2011-01-01 07:00:00,EvaristoSilva7,6.197,0.0,0.0,186.0,6.197,29760.0,32736.000000000004,0.0
2011-01-01 08:00:00,EvaristoSilva7,5.398,0.0,0.0,186.0,5.388,29760.0,32736.000000000004,0.01
2011-01-01 09:00:00,EvaristoSilva7,5.655,0.0,1.83,186.0,-5.7749999999999995,29760.0,32736.000000000004,11.43
2011-01-01 10:00:00,EvaristoSilva7,5.012,0.0,2.54,186.0,-7.978000000000001,29760.0,32736.000000000004,12.99
2011-01-01 11:00:00,EvaristoSilva7,10.341,0.0,2.52,186.0,-0.729000000000001,29760.0,32736.000000000004,11.07
2011-01-01 12:00:00,EvaristoSilva7,3.137,0.0,2.61,186.0,-7.962999999999999,29760.0,32736.000000000004,11.1
2011-01-01 13:00:00,EvaristoSilva7,2.636,0.0,2.48,186.0,-9.733999999999998,29760.0,32736.000000000004,12.37
2011-01-01 14:00:00,EvaristoSilva7,2.526,0.0,1.94,186.0,-9.164,29760.0,32736.000000000004,11.69
2011-01-01 15:00:00,EvaristoSilva7,2.525,0.0,1.52,186.0,-8.125,29760.0,32736.000000000004,10.65
2011-01-01 16:00:00,EvaristoSilva7,3.009,0.0,0.0,186.0,-1.5909999999999997,29760.0,32736.000000000004,4.6
2011-01-01 17:00:00,EvaristoSilva7,3.561,0.0,0.0,186.0,3.561,29760.0,32736.000000000004,0.0
2011-01-01 18:00:00,EvaristoSilva7,4.226,0.0,0.0,186.0,4.226,29760.0,32736.000000000004,0.0
2011-01-01 19:00:00,EvaristoSilva7,16.14,0.0,0.0,186.0,16.14,29760.0,32736.000000000004,0.0
2011-01-01 20:00:00,EvaristoSilva7,5.568,0.0,0.0,186.0,5.568,29760.0,32736.000000000004,0.0
2011-01-01 21:00:00,EvaristoSilva7,5.685,0.0,0.0,186.0,5.685,29760.0,32736.000000000004,0.0
2011-01-01 22:00:00,EvaristoSilva7,5.792,0.0,0.0,186.0,5.792,29760.0,32736.000000000004,0.0
2011-01-01 23:00:00,EvaristoSilva7,3.621,0.0,0.0,186.0,3.621,29760.0,32736.000000000004,0.0
2011-01-02 00:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 01:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 02:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 03:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 04:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 05:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-02 06:00:00,EvaristoSilva7,1.035,0.0,0.0,186.0,1.035,29760.0,32736.000000000004,0.0
2011-01-02 07:00:00,EvaristoSilva7,7.467,0.0,0.0,186.0,7.467,29760.0,32736.000000000004,0.0
2011-01-02 08:00:00,EvaristoSilva7,6.708,0.0,0.0,186.0,6.698,29760.0,32736.000000000004,0.01
2011-01-02 09:00:00,EvaristoSilva7,7.505,0.0,2.39,186.0,-4.944999999999999,29760.0,32736.000000000004,12.45
2011-01-02 10:00:00,EvaristoSilva7,6.874,0.0,3.59,186.0,-8.836000000000002,29760.0,32736.000000000004,15.71
2011-01-02 11:00:00,EvaristoSilva7,10.793,0.0,4.36,186.0,-5.747,29760.0,32736.000000000004,16.54
2011-01-02 12:00:00,EvaristoSilva7,4.559,0.0,3.69,186.0,-9.701,29760.0,32736.000000000004,14.26
2011-01-02 13:00:00,EvaristoSilva7,4.068,0.0,2.67,186.0,-8.592,29760.0,32736.000000000004,12.66
2011-01-02 14:00:00,EvaristoSilva7,3.947,0.0,2.33,186.0,-8.152999999999999,29760.0,32736.000000000004,12.1
2011-01-02 15:00:00,EvaristoSilva7,4.294,0.0,1.48,186.0,-3.4160000000000004,29760.0,32736.000000000004,7.71
2011-01-02 16:00:00,EvaristoSilva7,4.612,0.0,0.0,186.0,4.612,29760.0,32736.000000000004,0.0
2011-01-02 17:00:00,EvaristoSilva7,4.858,0.0,0.0,186.0,4.858,29760.0,32736.000000000004,0.0
2011-01-02 18:00:00,EvaristoSilva7,4.785,0.0,0.0,186.0,4.785,29760.0,32736.000000000004,0.0
2011-01-02 19:00:00,EvaristoSilva7,15.439,0.0,0.0,186.0,15.439,29760.0,32736.000000000004,0.0
2011-01-02 20:00:00,EvaristoSilva7,6.511,0.0,0.0,186.0,6.511,29760.0,32736.000000000004,0.0
2011-01-02 21:00:00,EvaristoSilva7,6.555,0.0,0.0,186.0,6.555,29760.0,32736.000000000004,0.0
2011-01-02 22:00:00,EvaristoSilva7,6.759,0.0,0.0,186.0,6.759,29760.0,32736.000000000004,0.0
2011-01-02 23:00:00,EvaristoSilva7,5.087,0.0,0.0,186.0,5.087,29760.0,32736.000000000004,0.0
2011-01-03 00:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
2011-01-03 01:00:00,EvaristoSilva7,1.034,0.0,0.0,186.0,1.034,29760.0,32736.000000000004,0.0
