,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 01:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 02:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 03:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 04:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 05:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-01 06:00:00,NoeLuis15,0.075,0.0,0.0,20.39,0.075,3262.4,3588.6400000000003,0.0
2011-01-01 07:00:00,NoeLuis15,0.118,0.0,0.0,20.39,0.118,3262.4,3588.6400000000003,0.0
2011-01-01 08:00:00,NoeLuis15,0.118,0.0,0.0,20.39,0.118,3262.4,3588.6400000000003,0.0
2011-01-01 09:00:00,NoeLuis15,0.214,0.0,0.21,20.39,-0.23600000000000002,3262.4,3588.6400000000003,0.45
2011-01-01 10:00:00,NoeLuis15,0.214,0.0,0.29,20.39,-0.42600000000000005,3262.4,3588.6400000000003,0.64
2011-01-01 11:00:00,NoeLuis15,0.556,0.0,0.28,20.39,-0.1439999999999999,3262.4,3588.6400000000003,0.7
2011-01-01 12:00:00,NoeLuis15,0.147,0.0,0.29,20.39,-0.613,3262.4,3588.6400000000003,0.76
2011-01-01 13:00:00,NoeLuis15,0.147,0.0,0.27,20.39,-0.613,3262.4,3588.6400000000003,0.76
2011-01-01 14:00:00,NoeLuis15,0.147,0.0,0.2,20.39,-0.45299999999999996,3262.4,3588.6400000000003,0.6
2011-01-01 15:00:00,NoeLuis15,0.147,0.0,0.05,20.39,-0.18300000000000002,3262.4,3588.6400000000003,0.33
2011-01-01 16:00:00,NoeLuis15,0.147,0.0,0.0,20.39,0.09699999999999999,3262.4,3588.6400000000003,0.05
2011-01-01 17:00:00,NoeLuis15,0.147,0.0,0.0,20.39,0.147,3262.4,3588.6400000000003,0.0
2011-01-01 18:00:00,NoeLuis15,0.181,0.0,0.0,20.39,0.181,3262.4,3588.6400000000003,0.0
2011-01-01 19:00:00,NoeLuis15,0.858,0.0,0.0,20.39,0.858,3262.4,3588.6400000000003,0.0
2011-01-01 20:00:00,NoeLuis15,0.278,0.0,0.0,20.39,0.278,3262.4,3588.6400000000003,0.0
2011-01-01 21:00:00,NoeLuis15,0.278,0.0,0.0,20.39,0.278,3262.4,3588.6400000000003,0.0
2011-01-01 22:00:00,NoeLuis15,0.278,0.0,0.0,20.39,0.278,3262.4,3588.6400000000003,0.0
2011-01-01 23:00:00,NoeLuis15,0.123,0.0,0.0,20.39,0.123,3262.4,3588.6400000000003,0.0
2011-01-02 00:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
2011-01-02 01:00:00,NoeLuis15,0.054,0.0,0.0,20.39,0.054,3262.4,3588.6400000000003,0.0
