,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 01:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 02:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 03:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 04:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 05:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-01 06:00:00,Alegria_Ernesto1,0.22,0.0,0.0,45.56,0.22,7289.6,8018.560000000001,0.0
2011-01-01 07:00:00,Alegria_Ernesto1,1.21,0.0,0.0,45.56,1.21,7289.6,8018.560000000001,0.0
2011-01-01 08:00:00,Alegria_Ernesto1,1.154,0.0,0.0,45.56,1.154,7289.6,8018.560000000001,0.0
2011-01-01 09:00:00,Alegria_Ernesto1,1.187,0.0,0.45,45.56,-0.8629999999999998,7289.6,8018.560000000001,2.05
2011-01-01 10:00:00,Alegria_Ernesto1,1.042,0.0,0.63,45.56,-1.518,7289.6,8018.560000000001,2.56
2011-01-01 11:00:00,Alegria_Ernesto1,1.588,0.0,0.62,45.56,-0.8319999999999999,7289.6,8018.560000000001,2.42
2011-01-01 12:00:00,Alegria_Ernesto1,0.675,0.0,0.64,45.56,-1.675,7289.6,8018.560000000001,2.35
2011-01-01 13:00:00,Alegria_Ernesto1,0.588,0.0,0.61,45.56,-1.5019999999999998,7289.6,8018.560000000001,2.09
2011-01-01 14:00:00,Alegria_Ernesto1,0.557,0.0,0.48,45.56,-0.983,7289.6,8018.560000000001,1.54
2011-01-01 15:00:00,Alegria_Ernesto1,0.575,0.0,0.38,45.56,-0.6950000000000001,7289.6,8018.560000000001,1.27
2011-01-01 16:00:00,Alegria_Ernesto1,0.681,0.0,0.0,45.56,0.341,7289.6,8018.560000000001,0.34
2011-01-01 17:00:00,Alegria_Ernesto1,0.756,0.0,0.0,45.56,0.756,7289.6,8018.560000000001,0.0
2011-01-01 18:00:00,Alegria_Ernesto1,0.843,0.0,0.0,45.56,0.843,7289.6,8018.560000000001,0.0
2011-01-01 19:00:00,Alegria_Ernesto1,2.471,0.0,0.0,45.56,2.471,7289.6,8018.560000000001,0.0
2011-01-01 20:00:00,Alegria_Ernesto1,1.08,0.0,0.0,45.56,1.08,7289.6,8018.560000000001,0.0
2011-01-01 21:00:00,Alegria_Ernesto1,1.089,0.0,0.0,45.56,1.089,7289.6,8018.560000000001,0.0
2011-01-01 22:00:00,Alegria_Ernesto1,1.095,0.0,0.0,45.56,1.095,7289.6,8018.560000000001,0.0
2011-01-01 23:00:00,Alegria_Ernesto1,0.757,0.0,0.0,45.56,0.757,7289.6,8018.560000000001,0.0
2011-01-02 00:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 01:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 02:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 03:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 04:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 05:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 06:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-02 07:00:00,Alegria_Ernesto1,1.301,0.0,0.0,45.56,1.301,7289.6,8018.560000000001,0.0
2011-01-02 08:00:00,Alegria_Ernesto1,1.26,0.0,0.0,45.56,1.26,7289.6,8018.560000000001,0.0
2011-01-02 09:00:00,Alegria_Ernesto1,1.375,0.0,0.58,45.56,-0.7349999999999999,7289.6,8018.560000000001,2.11
2011-01-02 10:00:00,Alegria_Ernesto1,1.244,0.0,0.87,45.56,-1.6860000000000002,7289.6,8018.560000000001,2.93
2011-01-02 11:00:00,Alegria_Ernesto1,1.761,0.0,1.06,45.56,-1.5890000000000002,7289.6,8018.560000000001,3.35
2011-01-02 12:00:00,Alegria_Ernesto1,0.781,0.0,0.91,45.56,-2.139,7289.6,8018.560000000001,2.92
2011-01-02 13:00:00,Alegria_Ernesto1,0.708,0.0,0.66,45.56,-1.4320000000000002,7289.6,8018.560000000001,2.14
2011-01-02 14:00:00,Alegria_Ernesto1,0.72,0.0,0.57,45.56,-0.9099999999999999,7289.6,8018.560000000001,1.63
2011-01-02 15:00:00,Alegria_Ernesto1,0.824,0.0,0.36,45.56,-0.006000000000000005,7289.6,8018.560000000001,0.83
2011-01-02 16:00:00,Alegria_Ernesto1,0.892,0.0,0.0,45.56,0.892,7289.6,8018.560000000001,0.0
2011-01-02 17:00:00,Alegria_Ernesto1,0.927,0.0,0.0,45.56,0.927,7289.6,8018.560000000001,0.0
2011-01-02 18:00:00,Alegria_Ernesto1,0.911,0.0,0.0,45.56,0.911,7289.6,8018.560000000001,0.0
2011-01-02 19:00:00,Alegria_Ernesto1,2.371,0.0,0.0,45.56,2.371,7289.6,8018.560000000001,0.0
2011-01-02 20:00:00,Alegria_Ernesto1,1.211,0.0,0.0,45.56,1.211,7289.6,8018.560000000001,0.0
2011-01-02 21:00:00,Alegria_Ernesto1,1.209,0.0,0.0,45.56,1.209,7289.6,8018.560000000001,0.0
2011-01-02 22:00:00,Alegria_Ernesto1,1.243,0.0,0.0,45.56,1.243,7289.6,8018.560000000001,0.0
2011-01-02 23:00:00,Alegria_Ernesto1,0.988,0.0,0.0,45.56,0.988,7289.6,8018.560000000001,0.0
2011-01-03 00:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 01:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 02:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 03:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 04:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 05:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-03 06:00:00,Alegria_Ernesto1,0.352,0.0,0.0,45.56,0.352,7289.6,8018.560000000001,0.0
2011-01-03 07:00:00,Alegria_Ernesto1,1.51,0.0,0.0,45.56,1.51,7289.6,8018.560000000001,0.0
2011-01-03 08:00:00,Alegria_Ernesto1,1.462,0.0,0.0,45.56,1.462,7289.6,8018.560000000001,0.0
2011-01-03 09:00:00,Alegria_Ernesto1,1.115,0.0,0.49,45.56,-0.4650000000000001,7289.6,8018.560000000001,1.58
2011-01-03 10:00:00,Alegria_Ernesto1,0.197,0.0,0.72,45.56,-2.023,7289.6,8018.560000000001,2.22
2011-01-03 11:00:00,Alegria_Ernesto1,0.289,0.0,0.9,45.56,-2.251,7289.6,8018.560000000001,2.54
2011-01-03 12:00:00,Alegria_Ernesto1,0.197,0.0,1.0,45.56,-2.493,7289.6,8018.560000000001,2.69
2011-01-03 13:00:00,Alegria_Ernesto1,0.197,0.0,0.9,45.56,-2.223,7289.6,8018.560000000001,2.42
2011-01-03 14:00:00,Alegria_Ernesto1,0.197,0.0,0.72,45.56,-1.6829999999999998,7289.6,8018.560000000001,1.88
2011-01-03 15:00:00,Alegria_Ernesto1,0.197,0.0,0.46,45.56,-1.103,7289.6,8018.560000000001,1.3
2011-01-03 16:00:00,Alegria_Ernesto1,0.197,0.0,0.0,45.56,-0.07300000000000001,7289.6,8018.560000000001,0.27
2011-01-03 17:00:00,Alegria_Ernesto1,1.157,0.0,0.0,45.56,1.157,7289.6,8018.560000000001,0.0
2011-01-03 18:00:00,Alegria_Ernesto1,1.208,0.0,0.0,45.56,1.208,7289.6,8018.560000000001,0.0
2011-01-03 19:00:00,Alegria_Ernesto1,2.54,0.0,0.0,45.56,2.54,7289.6,8018.560000000001,0.0
2011-01-03 20:00:00,Alegria_Ernesto1,1.411,0.0,0.0,45.56,1.411,7289.6,8018.560000000001,0.0
2011-01-03 21:00:00,Alegria_Ernesto1,1.408,0.0,0.0,45.56,1.408,7289.6,8018.560000000001,0.0
2011-01-03 22:00:00,Alegria_Ernesto1,1.382,0.0,0.0,45.56,1.382,7289.6,8018.560000000001,0.0
2011-01-03 23:00:00,Alegria_Ernesto1,0.989,0.0,0.0,45.56,0.989,7289.6,8018.560000000001,0.0
2011-01-04 00:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 01:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 02:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 03:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 04:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 05:00:00,Alegria_Ernesto1,0.159,0.0,0.0,45.56,0.159,7289.6,8018.560000000001,0.0
2011-01-04 06:00:00,Alegria_Ernesto1,0.352,0.0,0.0,45.56,0.352,7289.6,8018.560000000001,0.0
2011-01-04 07:00:00,Alegria_Ernesto1,1.45,0.0,0.0,45.56,1.45,7289.6,8018.560000000001,0.0
2011-01-04 08:00:00,Alegria_Ernesto1,1.382,0.0,0.0,45.56,1.382,7289.6,8018.560000000001,0.0
2011-01-04 09:00:00,Alegria_Ernesto1,1.011,0.0,0.44,45.56,-0.7590000000000001,7289.6,8018.560000000001,1.77
2011-01-04 10:00:00,Alegria_Ernesto1,0.197,0.0,0.59,45.56,-2.143,7289.6,8018.560000000001,2.34
2011-01-04 11:00:00,Alegria_Ernesto1,0.289,0.0,0.79,45.56,-2.401,7289.6,8018.560000000001,2.69
2011-01-04 12:00:00,Alegria_Ernesto1,0.197,0.0,0.87,45.56,-2.383,7289.6,8018.560000000001,2.58
2011-01-04 13:00:00,Alegria_Ernesto1,0.197,0.0,0.73,45.56,-1.923,7289.6,8018.560000000001,2.12
2011-01-04 14:00:00,Alegria_Ernesto1,0.197,0.0,0.62,45.56,-1.543,7289.6,8018.560000000001,1.74
2011-01-04 15:00:00,Alegria_Ernesto1,0.197,0.0,0.45,45.56,-1.073,7289.6,8018.560000000001,1.27
2011-01-04 16:00:00,Alegria_Ernesto1,0.197,0.0,0.0,45.56,-0.05299999999999999,7289.6,8018.560000000001,0.25
2011-01-04 17:00:00,Alegria_Ernesto1,0.966,0.0,0.0,45.56,0.966,7289.6,8018.560000000001,0.0
2011-01-04 18:00:00,Alegria_Ernesto1,1.043,0.0,0.0,45.56,1.043,7289.6,8018.560000000001,0.0
