,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 01:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 02:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 03:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 04:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 05:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-01 06:00:00,Alegria_Ernesto7,0.117,0.0,0.0,53.26,0.117,8521.6,9373.760000000002,0.0
2011-01-01 07:00:00,Alegria_Ernesto7,0.184,0.0,0.0,53.26,0.184,8521.6,9373.760000000002,0.0
2011-01-01 08:00:00,Alegria_Ernesto7,0.184,0.0,0.0,53.26,0.184,8521.6,9373.760000000002,0.0
2011-01-01 09:00:00,Alegria_Ernesto7,0.332,0.0,0.52,53.26,-1.0579999999999998,8521.6,9373.760000000002,1.39
2011-01-01 10:00:00,Alegria_Ernesto7,0.332,0.0,0.73,53.26,-1.3379999999999999,8521.6,9373.760000000002,1.67
2011-01-01 11:00:00,Alegria_Ernesto7,0.863,0.0,0.72,53.26,-0.587,8521.6,9373.760000000002,1.45
2011-01-01 12:00:00,Alegria_Ernesto7,0.228,0.0,0.75,53.26,-1.352,8521.6,9373.760000000002,1.58
2011-01-01 13:00:00,Alegria_Ernesto7,0.228,0.0,0.71,53.26,-1.442,8521.6,9373.760000000002,1.67
2011-01-01 14:00:00,Alegria_Ernesto7,0.228,0.0,0.55,53.26,-1.322,8521.6,9373.760000000002,1.55
2011-01-01 15:00:00,Alegria_Ernesto7,0.228,0.0,0.43,53.26,-1.292,8521.6,9373.760000000002,1.52
2011-01-01 16:00:00,Alegria_Ernesto7,0.228,0.0,0.0,53.26,-0.512,8521.6,9373.760000000002,0.74
2011-01-01 17:00:00,Alegria_Ernesto7,0.228,0.0,0.0,53.26,0.228,8521.6,9373.760000000002,0.0
2011-01-01 18:00:00,Alegria_Ernesto7,0.281,0.0,0.0,53.26,0.281,8521.6,9373.760000000002,0.0
2011-01-01 19:00:00,Alegria_Ernesto7,1.329,0.0,0.0,53.26,1.329,8521.6,9373.760000000002,0.0
2011-01-01 20:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-01 21:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-01 22:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-01 23:00:00,Alegria_Ernesto7,0.191,0.0,0.0,53.26,0.191,8521.6,9373.760000000002,0.0
2011-01-02 00:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 01:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 02:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 03:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 04:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 05:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 06:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-02 07:00:00,Alegria_Ernesto7,0.184,0.0,0.0,53.26,0.184,8521.6,9373.760000000002,0.0
2011-01-02 08:00:00,Alegria_Ernesto7,0.184,0.0,0.0,53.26,0.184,8521.6,9373.760000000002,0.0
2011-01-02 09:00:00,Alegria_Ernesto7,0.365,0.0,0.68,53.26,-1.195,8521.6,9373.760000000002,1.56
2011-01-02 10:00:00,Alegria_Ernesto7,0.365,0.0,1.03,53.26,-1.765,8521.6,9373.760000000002,2.13
2011-01-02 11:00:00,Alegria_Ernesto7,0.895,0.0,1.25,53.26,-1.4249999999999998,8521.6,9373.760000000002,2.32
2011-01-02 12:00:00,Alegria_Ernesto7,0.228,0.0,1.05,53.26,-1.8619999999999999,8521.6,9373.760000000002,2.09
2011-01-02 13:00:00,Alegria_Ernesto7,0.228,0.0,0.76,53.26,-1.512,8521.6,9373.760000000002,1.74
2011-01-02 14:00:00,Alegria_Ernesto7,0.228,0.0,0.67,53.26,-1.412,8521.6,9373.760000000002,1.64
2011-01-02 15:00:00,Alegria_Ernesto7,0.228,0.0,0.42,53.26,-0.9019999999999999,8521.6,9373.760000000002,1.13
2011-01-02 16:00:00,Alegria_Ernesto7,0.228,0.0,0.0,53.26,0.158,8521.6,9373.760000000002,0.07
2011-01-02 17:00:00,Alegria_Ernesto7,0.228,0.0,0.0,53.26,0.228,8521.6,9373.760000000002,0.0
2011-01-02 18:00:00,Alegria_Ernesto7,0.228,0.0,0.0,53.26,0.228,8521.6,9373.760000000002,0.0
2011-01-02 19:00:00,Alegria_Ernesto7,1.276,0.0,0.0,53.26,1.276,8521.6,9373.760000000002,0.0
2011-01-02 20:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-02 21:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-02 22:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-02 23:00:00,Alegria_Ernesto7,0.191,0.0,0.0,53.26,0.191,8521.6,9373.760000000002,0.0
2011-01-03 00:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 01:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 02:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 03:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 04:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 05:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-03 06:00:00,Alegria_Ernesto7,0.186,0.0,0.0,53.26,0.186,8521.6,9373.760000000002,0.0
2011-01-03 07:00:00,Alegria_Ernesto7,0.302,0.0,0.0,53.26,0.302,8521.6,9373.760000000002,0.0
2011-01-03 08:00:00,Alegria_Ernesto7,0.302,0.0,0.0,53.26,0.302,8521.6,9373.760000000002,0.0
2011-01-03 09:00:00,Alegria_Ernesto7,0.127,0.0,0.58,53.26,-1.013,8521.6,9373.760000000002,1.14
2011-01-03 10:00:00,Alegria_Ernesto7,0.104,0.0,0.85,53.26,-1.626,8521.6,9373.760000000002,1.73
2011-01-03 11:00:00,Alegria_Ernesto7,0.153,0.0,1.07,53.26,-1.817,8521.6,9373.760000000002,1.97
2011-01-03 12:00:00,Alegria_Ernesto7,0.104,0.0,1.18,53.26,-2.086,8521.6,9373.760000000002,2.19
2011-01-03 13:00:00,Alegria_Ernesto7,0.104,0.0,1.06,53.26,-2.046,8521.6,9373.760000000002,2.15
2011-01-03 14:00:00,Alegria_Ernesto7,0.104,0.0,0.85,53.26,-1.8559999999999999,8521.6,9373.760000000002,1.96
2011-01-03 15:00:00,Alegria_Ernesto7,0.104,0.0,0.54,53.26,-1.376,8521.6,9373.760000000002,1.48
2011-01-03 16:00:00,Alegria_Ernesto7,0.104,0.0,0.0,53.26,-0.46599999999999997,8521.6,9373.760000000002,0.57
2011-01-03 17:00:00,Alegria_Ernesto7,0.176,0.0,0.0,53.26,0.176,8521.6,9373.760000000002,0.0
2011-01-03 18:00:00,Alegria_Ernesto7,0.245,0.0,0.0,53.26,0.245,8521.6,9373.760000000002,0.0
2011-01-03 19:00:00,Alegria_Ernesto7,1.366,0.0,0.0,53.26,1.366,8521.6,9373.760000000002,0.0
2011-01-03 20:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-03 21:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-03 22:00:00,Alegria_Ernesto7,0.431,0.0,0.0,53.26,0.431,8521.6,9373.760000000002,0.0
2011-01-03 23:00:00,Alegria_Ernesto7,0.191,0.0,0.0,53.26,0.191,8521.6,9373.760000000002,0.0
2011-01-04 00:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-04 01:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-04 02:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
2011-01-04 03:00:00,Alegria_Ernesto7,0.084,0.0,0.0,53.26,0.084,8521.6,9373.760000000002,0.0
