,Name,GRID_kWh,GRID_v_kWh,PV_roofs_top_E_kWh,PV_roofs_top_m2,Enet,PV_Power_W,PV_Investment_€,E_PV_gen_kWh
2011-01-01 00:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 01:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 02:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 03:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 04:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 05:00:00,Boavista_5,0.491,0.0,0.0,154.51,0.491,24721.6,27193.760000000002,0.0
2011-01-01 06:00:00,Boavista_5,0.591,0.0,0.0,154.51,0.591,24721.6,27193.760000000002,0.0
2011-01-01 07:00:00,Boavista_5,4.273,0.0,0.0,154.51,4.273,24721.6,27193.760000000002,0.0
2011-01-01 08:00:00,Boavista_5,3.936,0.0,0.0,154.51,3.936,24721.6,27193.760000000002,0.0
2011-01-01 09:00:00,Boavista_5,3.9,0.0,1.51,154.51,-2.3000000000000003,24721.6,27193.760000000002,6.2
2011-01-01 10:00:00,Boavista_5,3.401,0.0,2.11,154.51,-4.539000000000001,24721.6,27193.760000000002,7.94
2011-01-01 11:00:00,Boavista_5,5.152,0.0,2.09,154.51,-2.298,24721.6,27193.760000000002,7.45
2011-01-01 12:00:00,Boavista_5,2.251,0.0,2.17,154.51,-5.009,24721.6,27193.760000000002,7.26
2011-01-01 13:00:00,Boavista_5,1.939,0.0,2.06,154.51,-5.491,24721.6,27193.760000000002,7.43
2011-01-01 14:00:00,Boavista_5,1.829,0.0,1.61,154.51,-4.711,24721.6,27193.760000000002,6.54
2011-01-01 15:00:00,Boavista_5,1.848,0.0,1.27,154.51,-3.9320000000000004,24721.6,27193.760000000002,5.78
