,Date,Enet1_B1022,Enet1_B1031,Enet1_B1016,Enet1_B1015,Enet1_B1018,Enet1_B1021,Enet1_B1020,Enet1_B1024,Enet1_B1017,Enet1_B1013,Enet1_B1023,Enet1_B1019,Enet1_B1025,EC_demand,EC_surplus,EC_to_GRID,GRID_to_EC,EFF,NOM_CAP_kWh,SOC,ESOC_D,ESOC_C,DISC,CHAR,EC_to_GRID_B,GRID_to_EC_B
4899,2005-07-24 03:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,434.519457873107,375.0434484571012,142.28631578947414,1.3863157894736842,0.0,0.0,0.0
4900,2005-07-24 04:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,433.13314208363335,373.65713266762754,143.6726315789478,1.3863157894736842,0.0,0.0,0.0
4901,2005-07-24 05:00:00,0.111,0.09,0.123,0.112,0.128,0.103,0.104,0.084,0.081,0.081,0.107,0.101,0.092,1.317,0.0,0.0,1.317,0.95,200.8456731780822,431.7468262941597,372.2708168781539,145.05894736842146,1.3863157894736842,0.0,0.0,0.0
4902,2005-07-24 06:00:00,-2.492,-2.0280000000000005,-3.19,-1.8619999999999999,-1.9600000000000002,-1.5510000000000002,-1.633,-1.634,-2.265,-1.7120000000000002,-2.557,-2.099,-1.4219999999999997,0.0,-26.405,26.405,0.0,0.95,200.8456731780822,456.8315762941597,370.8845010886802,146.4452631578951,0.0,25.08475,1.3202500000000015,0.0
4903,2005-07-24 07:00:00,-7.343,-7.024000000000001,-8.608999999999998,-6.077999999999999,-5.898,-5.843999999999999,-6.068,-6.624,-7.873000000000001,-6.632,-8.675,-7.894,-5.953,0.0,-90.51500000000001,90.51500000000001,0.0,0.95,200.8456731780822,542.8208262941597,395.9692510886802,121.36051315789513,0.0,85.98925000000001,4.525750000000002,0.0
4904,2005-07-24 08:00:00,-8.785,-8.736,-9.628,-7.791999999999999,-7.5729999999999995,-7.750000000000001,-7.8549999999999995,-8.134,-9.365,-8.109,-9.767,-8.955,-7.671999999999999,0.0,-110.12099999999998,110.12099999999998,0.0,0.95,200.8456731780822,576.4235262941601,481.95850108868024,35.3712631578951,0.0,33.60270000000035,76.51829999999964,0.0
4905,2005-07-24 09:00:00,-8.770999999999999,-8.713000000000001,-9.373999999999999,-8.173,-7.995,-8.105,-8.267,-8.540000000000001,-9.158,-8.497,-9.596,-9.03,-8.025,0.0,-112.24400000000001,112.24400000000001,0.0,0.95,200.8456731780822,578.10366129416,515.5612010886806,1.7685631578947323,0.0,1.6801349999999955,110.56386500000002,0.0
4906,2005-07-24 10:00:00,-9.755,-9.573,-10.290999999999999,-9.511000000000001,-9.404,-9.318000000000001,-9.466999999999999,-9.691,-9.875,-9.653,-10.278,-9.758000000000001,-8.991999999999999,0.0,-125.56600000000002,125.56600000000002,0.0,0.95,200.8456731780822,578.1876680441601,517.2413360886806,0.08842815789478209,0.0,0.08400675000004298,125.48199324999997,0.0
4907,2005-07-24 11:00:00,-9.975,-8.714,-10.270999999999999,-10.011000000000001,-9.934,-9.878,-10.007,-10.171000000000001,-10.105,-10.133000000000001,-10.298,-10.028,-9.632,0.0,-129.157,129.157,0.0,0.95,200.8456731780822,578.19186838166,517.3253428386806,0.004421407894710683,0.0,0.004200337499975148,129.15279966250003,0.0
4908,2005-07-24 12:00:00,-7.586,-5.801,-7.411,-8.115,-7.418000000000001,-8.399000000000001,-8.245999999999999,-6.762,-6.431,-6.242,-6.8709999999999996,-4.264,-5.507,0.0,-89.053,89.053,0.0,0.95,200.8456731780822,578.192078398535,517.3295431761806,0.00022107039478669321,0.0,0.00021001687504735854,89.05278998312495,0.0
